col1,col2,col3
5.214285714285714,43.44075025505374,80.0
5.186428615025112,41.06369203344354,100.0
5.302142551967076,37.2181264406171,20.0
5.100714547293527,32.903551884899336,40.0
5.184999738420759,28.938157639585,60.0
4.840000697544643,25.60565686202346,80.0
4.676428658621652,22.794836949098595,100.0
4.357142857142857,20.64453313468808,100.0
4.469999040876116,18.71168102762445,60.0
4.5678558349609375,18.14002379159043,20.0
5.047142028808594,18.606826599817943,20.0
5.0149993896484375,20.295014108679734,40.0
5.229285103934152,21.55363156406127,60.0
5.277143205915179,23.64651875665964,80.0
5.218570164271763,25.761698943744022,100.0
5.382856096540179,27.087114302796326,60.0
5.611428397042411,27.39000850256725,80.0
5.827141898018973,27.78487510614882,100.0
6.3285707746233255,30.38088950358836,20.0
6.442141941615513,32.53083191578298,20.0
6.445714678083148,34.449496259169265,20.0
6.394999912806919,35.85873903967315,20.0
6.079285757882254,36.842235936250695,40.0
5.935713631766183,37.30324570749668,60.0
5.509998866489956,35.642206087678275,80.0
5.267857142857143,35.062814068566446,100.0
5.194285801478794,35.10025871701437,60.0
5.792142595563616,33.81077098344145,80.0
6.002857753208706,31.717906749565632,100.0
5.869286673409598,30.20441342555697,100.0
5.502143859863281,29.83828807798526,100.0
5.257144383021763,29.86301961866115,60.0
4.9200014386858255,29.426795604444003,20.0
4.874287196568081,27.88349548256412,20.0
4.753571646554129,26.614135535762863,40.0
4.5750002179827005,25.813237214987225,60.0
4.781429835728237,24.0188115292687,20.0
4.660001482282366,22.05515449285402,20.0
4.715715680803571,21.54706468537325,40.0
4.567143031529018,20.68163807027957,20.0
4.657857622419085,19.120392507344047,20.0
3.894287109375,21.534748798753476,20.0
3.697144644601004,24.013916034141086,40.0
3.621429443359375,26.774581695456227,60.0
3.6085717337472096,30.56059466551853,80.0
3.7950003487723216,35.48157912050918,20.0
3.512143816266741,38.76609360861677,20.0
3.392858232770647,41.91277001202826,40.0
3.455000741141183,43.419290362851214,60.0
3.629286629813058,44.06268496042718,20.0
3.4885711669921875,45.84014246652384,20.0
3.531428745814732,48.34551577381866,20.0
3.4864283970424106,51.63767392959466,20.0
3.4700001307896207,54.62874665950325,40.0
3.587856837681361,58.892694606372565,20.0
3.6778564453125,59.2202668160424,20.0
3.768571036202567,59.104218309950646,40.0
3.979286193847656,58.60210463116846,60.0
3.932858058384487,57.38205924666675,80.0
3.900000435965402,53.141071322278535,100.0
3.9628568376813615,49.170705650453705,100.0
3.9635707310267856,46.42449744871721,100.0
4.177142551967076,44.633179366050506,40.0
4.132857186453683,41.24587925469082,60.0
4.21357182094029,39.29811481688552,80.0
4.214999607631138,37.97517842637147,100.0
4.239285060337612,34.98248777177184,20.0
4.2157135009765625,32.39645004319941,40.0
4.0292848859514505,30.49006290413912,60.0
3.988571166992188,29.61472557245865,80.0
3.877142769949777,27.78219687846076,100.0
3.771427699497768,25.589629303050742,20.0
3.839998517717634,23.58101013475669,20.0
3.5957129342215404,22.670401114783058,40.0
3.5992845807756697,22.27746660178222,60.0
3.5664280482700894,21.775791577968423,80.0
3.252856663295201,20.55997957620316,100.0
3.211427961077009,21.388859335573294,100.0
3.304999215262277,22.45285623039225,20.0
3.187142508370536,22.74705292333884,40.0
3.1028573172433034,22.954423656908585,20.0
3.299999782017299,24.24254420946895,20.0
3.224285670689174,23.936365146270926,20.0
3.154284885951451,24.683682031078472,20.0
3.091426304408482,26.179677974471872,20.0
3.009997776576451,28.31357558351608,20.0
3.032140459333147,29.47242484896027,40.0
3.061426435198103,31.00603309686212,60.0
3.2907115391322543,30.8662788268796,80.0
3.439282008579799,30.206198478892144,100.0
3.467139107840402,30.754304126248307,100.0
3.524996076311384,31.639397555415854,20.0
3.265710013253348,30.398934633086604,20.0
3.220709664481027,30.08652097595092,40.0
3.29071044921875,30.905349013755647,20.0
3.122138977050781,29.669750035609336,20.0
3.394995553152902,28.155702184710638,40.0
3.368567330496652,25.228622363179603,60.0
3.400709969656808,22.868569284045787,80.0
3.450709751674107,21.17946500093828,100.0
3.449281964983259,19.10588400569904,20.0
3.536423819405692,17.396711694728683,20.0
3.2907093593052457,19.26278638189033,20.0
3.384995596749442,19.22665392470156,40.0
3.376424516950334,20.17491898433339,60.0
3.135709490094866,19.069276396202863,80.0
3.2614244733537947,19.321048075156614,20.0
3.4378531319754466,19.998653693435283,20.0
