col1,col2,col3
25.0056440301632,40.0,23.33333333333333
24.45913195261382,60.0,26.66666666666667
25.17552073293056,80.0,30.0
26.61657745789157,100.0,33.33333333333334
25.35071429114521,20.0,3.3333333333333286
24.257269965139876,20.0,3.3333333333333286
23.574080347037512,40.0,6.666666666666671
21.286976495389176,60.0,10.0
18.364815802015944,80.0,13.333333333333329
15.80220676254014,100.0,16.666666666666657
17.320535117627916,80.0,20.0
15.921207476731984,100.0,23.33333333333333
15.260217241317168,20.0,26.66666666666667
14.600908893158769,20.0,3.3333333333333286
16.07400476111361,40.0,6.666666666666671
17.43559918348983,60.0,10.0
18.137549910240796,80.0,13.333333333333329
17.732134410356544,100.0,16.666666666666657
17.420969489577196,60.0,20.0
16.528754878939523,80.0,23.33333333333333
16.490393847336087,100.0,26.66666666666667
16.14123886252008,100.0,30.0
16.724980298358467,20.0,33.33333333333334
17.690664143630197,20.0,36.66666666666667
17.30563527374307,20.0,40.0
20.20680012794307,20.0,43.333333333333336
21.703261953690333,20.0,46.66666666666666
22.11391184836728,20.0,50.0
21.306641097208,40.0,53.333333333333336
20.01967547939379,60.0,56.66666666666666
18.27267995975477,80.0,60.0
18.66106781778368,100.0,63.333333333333336
19.670716998919936,80.0,66.66666666666667
20.56966493023698,100.0,70.0
20.061158917760448,100.0,73.33333333333333
22.09528241388026,80.0,76.66666666666667
24.070288081544525,100.0,80.0
26.533718058687185,60.0,83.33333333333334
29.29290471880685,80.0,86.66666666666667
32.632202005461,100.0,90.0
36.87924700244916,80.0,93.33333333333331
42.08839498953808,100.0,96.66666666666669
46.2300881714156,100.0,100.0
48.6696441754698,20.0,93.33333333333331
51.58797408589554,40.0,96.66666666666669
52.22100169780712,60.0,100.0
53.23271641207685,80.0,66.66666666666667
55.05246841875434,100.0,70.0
57.6024685168269,100.0,73.33333333333333
59.132338076879925,100.0,76.66666666666667
59.35894684191753,40.0,80.0
58.36123033063989,20.0,83.33333333333334
56.79627713369671,20.0,86.66666666666667
51.47652217120099,20.0,90.0
45.15265516110951,40.0,93.33333333333331
39.40731017932644,60.0,96.66666666666669
35.94304549026414,80.0,100.0
36.21144401751551,100.0,96.66666666666669
35.520942046885565,20.0,100.0
34.3910213125303,20.0,100.0
32.007693864852584,40.0,96.66666666666669
29.42300530527152,20.0,100.0
27.19983928217759,20.0,3.3333333333333286
25.19439277315797,20.0,3.3333333333333286
22.084926918461207,40.0,6.666666666666671
19.356010211471126,60.0,10.0
16.730242849922558,80.0,13.333333333333329
16.816012952263755,100.0,16.666666666666657
17.740144745463322,20.0,20.0
17.14682397725718,20.0,23.33333333333333
15.477326557609876,20.0,26.66666666666667
12.691910586963656,20.0,30.0
10.93347136217632,20.0,33.33333333333334
10.402334930712945,40.0,36.66666666666667
11.816540178745438,20.0,3.3333333333333286
13.447397625111895,40.0,6.666666666666671
13.631023990475724,20.0,3.3333333333333286
12.817337758734457,40.0,6.666666666666671
13.450928763163477,60.0,10.0
14.158380069385917,80.0,13.333333333333329
15.04349179883086,100.0,16.666666666666657
15.421373148385042,100.0,20.0
15.552177781388506,60.0,23.33333333333333
15.86134341499549,80.0,26.66666666666667
15.826853980814889,100.0,30.0
15.658096201993292,100.0,33.33333333333334
17.103989519641086,80.0,36.66666666666667
20.35244576767614,100.0,40.0
24.45349450680664,100.0,43.333333333333336
28.2253225668095,100.0,46.66666666666666
32.701221596922224,100.0,50.0
37.64697981483752,100.0,53.333333333333336
42.677910205145295,100.0,56.66666666666666
47.46218451134448,100.0,60.0
51.39398908271867,20.0,63.333333333333336
54.30852559640893,20.0,66.66666666666667
57.64045124649773,40.0,70.0
61.10499934572737,60.0,73.33333333333333
63.83132055444752,20.0,76.66666666666667
65.59016819441227,40.0,80.0
65.99666495417738,60.0,83.33333333333334
64.54006267985265,80.0,86.66666666666667
58.96955423630767,100.0,90.0
54.9762378809736,60.0,93.33333333333331
50.864974978845154,80.0,96.66666666666669
46.314395042712384,100.0,100.0
41.96298417345214,100.0,100.0
36.54847285541924,20.0,93.33333333333331
32.79149833256902,20.0,96.66666666666669
29.630772297874422,20.0,100.0
25.639135959813125,20.0,100.0
22.55993024337811,40.0,96.66666666666669
21.58845654282826,20.0,100.0
21.248217751011385,40.0,100.0
20.253683078543027,20.0,100.0
18.22565618966849,20.0,100.0
17.903455813437475,40.0,100.0
18.48529734123956,20.0,3.3333333333333286
22.45954046374377,40.0,6.666666666666671
26.845915121159077,20.0,3.3333333333333286
31.471160661231085,20.0,3.3333333333333286
37.12146061596023,20.0,3.3333333333333286
40.23196605645866,40.0,6.666666666666671
41.48859523735306,60.0,10.0
42.858213504211314,80.0,13.333333333333329
43.09477686334348,100.0,16.666666666666657
41.29501535786732,100.0,20.0
39.82569211239452,100.0,23.33333333333333
39.27104955541488,100.0,26.66666666666667
41.146158016860966,100.0,30.0
43.2492523839823,100.0,33.33333333333334
44.54739027872669,100.0,36.66666666666667
41.393441318383786,20.0,40.0
38.12222505166658,20.0,43.333333333333336
34.620260937726904,20.0,46.66666666666666
33.11227025613453,40.0,50.0
33.37698180275795,60.0,53.333333333333336
34.80983939691104,80.0,56.66666666666666
36.59351015013189,100.0,60.0
38.57809149156112,20.0,63.333333333333336
41.489653105133975,40.0,66.66666666666667
43.47774191059957,60.0,70.0
45.32130141991856,80.0,73.33333333333333
46.24158252193799,100.0,76.66666666666667
47.161863623957416,100.0,80.0
46.60503644878135,60.0,83.33333333333334
48.00865686581493,80.0,86.66666666666667
49.76996651831703,100.0,90.0
52.20009436346481,100.0,93.33333333333331
52.16629075172845,100.0,96.66666666666669
49.54618385388425,20.0,100.0
47.97606888394349,20.0,100.0
47.16690101447692,40.0,100.0
47.57927087855165,60.0,100.0
46.49608892980526,80.0,100.0
45.26571178115979,100.0,73.33333333333333
44.0222061885006,60.0,76.66666666666667
43.062765972034406,80.0,80.0
42.04126184266299,100.0,83.33333333333334
41.11549596559259,100.0,86.66666666666667
38.1432334109633,60.0,90.0
34.81397036723122,80.0,93.33333333333331
29.82667251456237,20.0,96.66666666666669
27.18489947245244,20.0,100.0
25.909294587755905,20.0,86.66666666666667
24.718961625709547,20.0,90.0
24.126535878831756,40.0,93.33333333333331
23.254818379985164,20.0,96.66666666666669
22.656583938757137,40.0,100.0
23.490978900111838,60.0,10.0
26.22434946861233,20.0,3.3333333333333286
27.95558195011868,40.0,6.666666666666671
29.998155279065852,60.0,10.0
33.46041161671753,80.0,13.333333333333329
37.08982589435362,100.0,16.666666666666657
40.22009236500379,80.0,20.0
43.906820703380674,100.0,23.33333333333333
44.92754301366202,100.0,26.66666666666667
45.59801931642386,60.0,30.0
45.08339029864645,80.0,33.33333333333334
43.440822648733175,100.0,36.66666666666667
42.63075179157541,100.0,40.0
41.84711641525252,100.0,43.333333333333336
39.54088441555473,20.0,46.66666666666666
35.56492172574765,20.0,50.0
33.050711462859944,40.0,53.333333333333336
30.53798874744072,20.0,56.66666666666666
25.705809785158525,40.0,60.0
20.99204604226475,60.0,63.333333333333336
17.985868311543204,80.0,66.66666666666667
16.153252084881878,100.0,70.0
15.128458948370666,100.0,73.33333333333333
15.59840253695776,100.0,76.66666666666667
15.630426115241844,80.0,80.0
16.53926518169481,20.0,83.33333333333334
16.35323782410595,20.0,86.66666666666667
17.124187799078296,20.0,90.0
19.087518875689764,20.0,3.3333333333333286
20.341289658505477,40.0,6.666666666666671
20.806966128193697,60.0,10.0
20.650329861774072,80.0,13.333333333333329
21.267668219049312,100.0,16.666666666666657
22.28885402626092,100.0,20.0
22.720501622603773,100.0,23.33333333333333
23.16663814192384,80.0,26.66666666666667
23.724157081207064,100.0,30.0
25.36767745203361,20.0,33.33333333333334
27.280509583830412,40.0,36.66666666666667
26.20020417946596,60.0,40.0
25.36563002960043,80.0,43.333333333333336
24.77920270541984,100.0,46.66666666666666
26.39285301549282,100.0,50.0
28.14476502368276,100.0,53.333333333333336
28.22897257864262,20.0,56.66666666666666
27.86204958554776,20.0,60.0
28.469112230053724,40.0,63.333333333333336
29.47132206615612,60.0,66.66666666666667
28.74804810598832,20.0,70.0
27.270404893986576,40.0,73.33333333333333
25.62600621927165,60.0,76.66666666666667
24.772197056386037,20.0,80.0
24.37365086907904,40.0,83.33333333333334
25.36366479910677,60.0,86.66666666666667
26.79215027131796,80.0,90.0
28.86001838220912,100.0,93.33333333333331
27.019621627345973,100.0,96.66666666666669
25.491177078305373,100.0,100.0
27.219405216941613,100.0,73.33333333333333
30.79281886180444,60.0,76.66666666666667
33.24161505785484,80.0,80.0
35.839272288672284,100.0,83.33333333333334
41.03154661450027,60.0,86.66666666666667
45.45294577425617,80.0,90.0
49.9065281648975,100.0,93.33333333333331
52.4656390538808,60.0,96.66666666666669
55.720258920921744,80.0,100.0
59.67445505300893,100.0,56.66666666666666
62.11366956138513,100.0,60.0
63.79065141520692,100.0,63.333333333333336
66.54604661263973,60.0,66.66666666666667
69.37457027264776,80.0,70.0
70.04335297293343,100.0,73.33333333333333
69.18655280604638,60.0,76.66666666666667
67.729024977273,80.0,80.0
65.79413584446837,100.0,83.33333333333334
62.30635312659837,60.0,86.66666666666667
58.82457684518916,80.0,90.0
55.31964309813548,100.0,93.33333333333331
50.24214225262482,20.0,96.66666666666669
46.3414694939354,20.0,100.0
43.378692425790106,20.0,100.0
41.55586987256802,20.0,100.0
41.12118273820946,40.0,100.0
40.5915018241252,60.0,93.33333333333331
40.1316802178664,20.0,96.66666666666669
40.74425655990874,20.0,3.3333333333333286
41.92675424358885,20.0,3.3333333333333286
43.83109978555575,40.0,6.666666666666671
45.83652378141122,60.0,10.0
48.72970764860513,80.0,13.333333333333329
52.18435069403285,100.0,16.666666666666657
55.56787012685463,40.0,20.0
60.49612725038189,20.0,3.3333333333333286
63.90034172933229,20.0,3.3333333333333286
66.5601842995757,20.0,3.3333333333333286
68.75764415905562,20.0,3.3333333333333286
69.81080879022859,20.0,3.3333333333333286
70.83389493787598,20.0,3.3333333333333286
71.66880246597442,20.0,3.3333333333333286
71.20586847375746,40.0,6.666666666666671
70.41443597705447,20.0,3.3333333333333286
68.76589810162643,40.0,6.666666666666671
66.57321074592639,60.0,10.0
64.00221831222052,80.0,13.333333333333329
60.91775459865068,100.0,16.666666666666657
58.57105855124111,100.0,20.0
53.57869849222389,40.0,23.33333333333333
49.000357729252926,60.0,26.66666666666667
45.963927075948,80.0,30.0
43.6712902251706,100.0,33.33333333333334
42.006790873988,100.0,36.66666666666667
41.54468958606884,100.0,40.0
42.14204792954344,60.0,43.333333333333336
42.68411667959788,80.0,46.66666666666666
43.62143008120246,100.0,50.0
43.72065043840978,20.0,53.333333333333336
43.2781269484912,20.0,56.66666666666666
43.53705060768451,40.0,60.0
45.06374324386694,60.0,63.333333333333336
46.80188376175441,80.0,66.66666666666667
51.16500871544601,100.0,70.0
54.59941122809697,100.0,73.33333333333333
56.20654184244374,100.0,76.66666666666667
56.53096563979603,60.0,80.0
56.30117630436532,80.0,83.33333333333334
54.79577971536919,100.0,86.66666666666667
52.1390522476591,100.0,90.0
50.67148788484906,100.0,93.33333333333331
48.2601829061659,20.0,96.66666666666669
48.994200897990886,40.0,100.0
51.63981044368138,60.0,100.0
51.51535945291754,80.0,90.0
48.469893555291016,20.0,93.33333333333331
43.99352299096648,40.0,96.66666666666669
40.317200182951545,60.0,100.0
36.98811503105357,80.0,100.0
33.67821981955864,100.0,100.0
31.061351835548187,100.0,73.33333333333333
27.930606863841152,100.0,76.66666666666667
26.29729467687237,20.0,80.0
25.14232557648578,40.0,83.33333333333334
23.818190638885987,60.0,86.66666666666667
23.27737452422043,20.0,90.0
22.360226319110616,40.0,93.33333333333331
21.081941289281964,60.0,96.66666666666669
21.40076065429964,20.0,100.0
24.16090054371897,20.0,3.3333333333333286
27.65194744920021,20.0,3.3333333333333286
31.378734692354325,20.0,3.3333333333333286
37.44115978281199,20.0,3.3333333333333286
43.800050241964186,20.0,3.3333333333333286
50.10353558838716,40.0,6.666666666666671
56.39238725458144,60.0,10.0
61.168714108801055,80.0,13.333333333333329
65.1689510425367,100.0,16.666666666666657
68.95235418048925,20.0,3.3333333333333286
72.76423494141666,20.0,3.3333333333333286
75.69705799286535,20.0,3.3333333333333286
78.47971879487588,40.0,6.666666666666671
81.40344345372469,20.0,3.3333333333333286
84.0735311995724,40.0,6.666666666666671
86.65566186481325,60.0,10.0
88.18834747707727,20.0,3.3333333333333286
87.29148724114194,40.0,6.666666666666671
84.68898958571363,60.0,10.0
82.42745099977994,80.0,13.333333333333329
81.01132763573369,20.0,3.3333333333333286
79.62963429938499,20.0,3.3333333333333286
79.4113789575146,20.0,3.3333333333333286
78.55331187506144,20.0,3.3333333333333286
75.78501526547807,40.0,6.666666666666671
72.20386822841769,60.0,10.0
69.5420734074024,80.0,13.333333333333329
65.98720494923973,100.0,16.666666666666657
61.5523331936756,60.0,20.0
56.73113586869051,80.0,23.33333333333333
51.13961141273834,100.0,26.66666666666667
45.91545703372426,80.0,30.0
41.96064264431485,100.0,33.33333333333334
38.40931982812725,100.0,36.66666666666667
34.47051493929296,20.0,40.0
29.816974399654573,20.0,43.333333333333336
24.30081493484184,40.0,46.66666666666666
20.682081365940856,60.0,50.0
18.857958555328224,80.0,53.333333333333336
17.001640472627106,100.0,56.66666666666666
15.079329023460758,100.0,60.0
13.105227212608929,20.0,63.333333333333336
12.651832483921137,40.0,66.66666666666667
