Date,Close,High,Low,SMA5,SMA10,SMA20,SMA30,RSI,%K,%D,ATR,ADX,EMA5,EMA10,EMA20,EMA30,Aroon Up 5,Aroon Down 5,Aroon Up 10,Aroon Down 10,Aroon Up 15,Aroon Down 15,Aroon Up 20,Aroon Down 20,Aroon Up 30,Aroon Down 30,Price Change,Class
2021-02-09,166.27000427246094,166.58999633789062,164.97000122070312,163.6260009765625,164.22600250244142,163.30650100708007,161.37800038655598,57.01912386708612,47.58525097914269,40.08047718440395,3.4164276123046875,22.66245524767353,164.55466592160417,164.05133358227505,162.8752284734616,161.57724997550156,20.0,100.0,90.0,50.0,73.33333333333333,33.33333333333334,55.0,95.0,36.66666666666667,100.0,-0.5399932861328125,1
2021-02-10,166.80999755859375,167.94000244140625,165.6999969482422,164.88800048828125,164.11900177001954,163.74050064086913,161.83200022379557,59.202904920574106,51.4204342256699,45.667605169786704,3.403570992606027,21.96934637770252,165.30644313393404,164.55290885069664,163.24996838633132,161.9148465937656,20.0,100.0,100.0,60.0,80.0,40.0,60.0,100.0,40.0,100.0,0.75,0
2021-02-11,166.05999755859375,167.3800048828125,165.60000610351562,165.70199890136718,163.80900115966796,164.1490005493164,162.22933349609374,54.73048636629513,46.0937246002692,48.36646993502726,3.2857131958007812,20.287877368653085,165.55762794215394,164.8269249794052,163.51759021226107,162.18227568827066,40.0,100.0,20.0,70.0,86.66666666666667,46.666666666666664,65.0,95.0,43.333333333333336,100.0,-0.5200042724609375,1
2021-02-12,166.5800018310547,166.85000610351562,164.0,166.12799987792968,164.15400085449218,164.44550094604492,162.58033345540363,51.21853416432393,49.78694028475875,49.10036637023262,3.307856968470982,17.21505507806762,165.8984192384542,165.14566622515963,163.80924846167,162.46599995554706,60.0,100.0,30.0,80.0,93.33333333333333,53.333333333333336,70.0,100.0,46.666666666666664,96.66666666666667,1.5099945068359375,0
2021-02-16,165.07000732421875,167.0500030517578,164.63999938964844,166.1580017089844,164.39000091552734,164.68400115966796,162.8366668701172,37.494241797250595,48.4581888676625,48.11295125089682,2.932143075125558,15.667151672818802,165.62228193370908,165.1319100613522,163.92932073429367,162.63400043094526,80.0,20.0,40.0,90.0,100.0,60.0,75.0,44.99999999999999,50.0,100.0,-0.589996337890625,1
2021-02-17,165.66000366210938,166.08999633789062,164.36000061035156,166.03600158691407,164.83100128173828,164.8280014038086,163.14200032552083,44.34250312641933,53.9415408277594,50.72888999339355,2.807856968470982,14.742105743172228,165.63485584317584,165.22792707967167,164.0941476797999,162.8292264458591,100.0,40.0,50.0,100.0,93.33333333333333,66.66666666666667,80.0,50.0,53.333333333333336,80.0,-0.0800018310546875,1
2021-02-18,165.74000549316406,166.16000366210938,164.3000030517578,165.82200317382814,165.3550018310547,164.99600143432616,163.38866729736327,40.71661642531767,73.71567226216693,58.70513398586294,2.722142900739397,13.91469200905951,165.66990572650525,165.3210322457612,164.25089604297744,163.01701864245942,80.0,60.0,60.0,100.0,100.0,73.33333333333333,85.0,55.0,56.666666666666664,83.33333333333334,2.760009765625,0
2021-02-19,162.97999572753906,165.9600067138672,162.91000366210938,165.20600280761718,165.4540008544922,165.05850143432616,163.49366709391276,49.504920578806306,40.740625957093066,56.13261301567314,2.325000217982701,13.440263186240992,164.7732690601832,164.89538924244806,164.12985791769762,163.01463006730327,100.0,20.0,70.0,10.0,46.666666666666664,80.0,90.0,60.0,60.0,86.66666666666667,1.1100006103515625,0
2021-02-22,161.8699951171875,162.5399932861328,160.2899932861328,164.26400146484374,165.1960006713867,164.97450103759766,163.54366709391277,47.34845018403974,27.478962182974314,47.31175346741144,2.323572431291853,13.587105785326646,163.80551107918464,164.34531758330976,163.9146328890776,162.94078265116678,60.0,20.0,80.0,10.0,53.333333333333336,86.66666666666667,95.0,65.0,63.333333333333336,90.0,1.42999267578125,0
2021-02-23,160.44000244140625,163.19000244140625,160.39999389648438,163.33800048828124,164.7480010986328,164.697501373291,163.55700073242187,47.43833749628423,10.394212959586973,26.20460036655145,2.345715114048549,12.793640474013348,162.68367486659184,163.63526028478182,163.58371570358509,162.77944199247258,80.0,20.0,90.0,10.0,60.0,6.666666666666671,100.0,5.0,66.66666666666667,93.33333333333333,-2.149993896484375,1
2021-02-24,162.58999633789062,164.38999938964844,160.9199981689453,162.7239990234375,164.38000030517577,164.3030014038086,163.66433410644532,56.072043508406075,34.596565843103235,24.15658032855484,2.488572256905692,13.390111689451,162.6524486903581,163.44521229443797,163.48907576399515,162.76721969217698,100.0,40.0,100.0,20.0,66.66666666666667,13.333333333333329,95.0,10.0,70.0,96.66666666666667,-0.1699981689453125,1
2021-02-25,162.75999450683594,163.6999969482422,161.99000549316406,162.12799682617188,163.975,164.04700088500977,163.81866709391275,52.422875338737775,32.28755901554001,25.759445939410075,2.4442858014787947,14.400750474573815,162.68829729585073,163.32062724214666,163.4196394537895,162.76675355118724,100.0,60.0,90.0,30.0,73.33333333333333,20.0,100.0,15.0,73.33333333333333,100.0,4.29998779296875,0
2021-02-26,158.4600067138672,162.41000366210938,157.97000122070312,161.2239990234375,163.21500091552736,163.51200103759766,163.8376673380534,33.10773594778442,4.914798727873229,23.932974528838823,2.5399998256138394,16.16475706174088,161.27886710185624,162.43687805518675,162.9472934785588,162.48889891652144,40.0,20.0,100.0,10.0,80.0,6.666666666666671,60.0,5.0,76.66666666666667,3.3333333333333286,-0.8600006103515625,1
2021-03-01,159.32000732421875,161.52999877929688,159.08999633789062,160.71400146484376,162.48900146484374,163.32150115966797,163.7933344523112,34.547469455019794,13.540681426520598,16.914346389977947,2.6135711669921875,18.495934709475414,160.62591384264374,161.87017428591983,162.60183765433595,162.28445429766322,60.0,40.0,80.0,20.0,86.66666666666667,13.333333333333329,65.0,10.0,80.0,6.666666666666671,0.3000030517578125,0
2021-03-02,159.02000427246094,160.77999877929688,158.60000610351562,160.43000183105468,161.88400115966797,163.13700103759766,163.75066782633465,28.76388444423786,10.531624104292355,9.662368086228726,2.649999346051897,21.551100883183185,160.09061065258282,161.35196155620002,162.26071066558598,162.07384461861793,80.0,60.0,90.0,30.0,93.33333333333333,20.0,70.0,15.0,83.33333333333334,10.0,2.8000030517578125,0
2021-03-03,156.22000122070312,158.89999389648438,156.05999755859375,159.1560028076172,160.94000091552735,162.8855010986328,163.53200124104816,22.607336538233838,1.4134589980966965,8.495254842969883,2.701428004673549,25.40949273764044,158.80040750862292,160.41887785883694,161.68540500416856,161.69617730262343,100.0,20.0,100.0,10.0,100.0,6.666666666666671,75.0,5.0,86.66666666666667,3.3333333333333286,3.149993896484375,0
2021-03-04,153.07000732421875,156.10000610351562,151.47000122070312,157.21800537109374,159.67300109863282,162.51400146484374,163.22166798909504,20.11044199267465,10.269614348352825,7.404899150247292,2.9135709490094865,30.331689277766802,156.89027411382153,159.08271957981543,160.86489093941142,161.13965020724248,80.0,20.0,100.0,10.0,93.33333333333333,6.666666666666671,80.0,5.0,90.0,3.3333333333333286,-3.029998779296875,1
2021-03-05,156.10000610351562,156.69000244140625,153.1300048828125,156.74600524902343,158.98500213623046,162.21950149536133,163.03400166829428,28.382824779946503,29.717614497219042,13.800229281222855,2.9685701642717635,35.382235887387466,156.62685144371957,158.54040803867002,160.41109238361182,160.81451187796978,100.0,40.0,70.0,20.0,100.0,13.333333333333329,85.0,10.0,93.33333333333333,6.666666666666671,-1.29998779296875,1
2021-03-08,157.39999389648438,159.3300018310547,155.97999572753906,156.36200256347655,158.53800201416016,161.86700134277345,162.8290013631185,34.040733337227934,40.36754043734238,26.784923094304748,3.0357131958007812,36.49638140466155,156.88456559464117,158.3330600128181,160.1243210991235,160.59422039529332,100.0,60.0,80.0,30.0,86.66666666666667,20.0,90.0,15.0,96.66666666666667,10.0,-0.3000030517578125,1
2021-03-09,157.6999969482422,160.75,156.88999938964844,156.0980010986328,158.26400146484374,161.5060012817383,162.5530014038086,33.23501452286024,42.40976645435244,37.49830712963796,3.1878564017159596,37.28146496193221,157.1563760458415,158.21795763744066,159.89343308475387,160.4074963019352,20.0,80.0,90.0,40.0,93.33333333333333,26.66666666666667,95.0,20.0,100.0,13.333333333333329,-1.4499969482421875,1
2021-03-10,159.14999389648438,159.89999389648438,157.36000061035156,156.68399963378906,157.9200012207031,161.15000076293944,162.17533467610676,36.877699231955134,53.00199975358486,45.259768881759896,3.2364273071289062,38.13262043575589,157.82091532938915,158.3874187754486,159.82262935253772,160.32636711448674,20.0,100.0,100.0,50.0,100.0,33.33333333333334,100.0,25.0,96.66666666666667,16.666666666666657,0.0099945068359375,0
2021-03-11,159.13999938964844,160.6300048828125,158.9199981689453,157.897998046875,157.55800170898436,160.7665008544922,161.88400115966797,41.41322876901722,59.36531931855089,51.592361842162724,3.1407132829938615,40.31100293012664,158.26061001614227,158.52425161439402,159.7576169751197,160.24982726127138,40.0,100.0,90.0,60.0,100.0,40.0,95.0,30.0,100.0,20.0,-0.4600067138671875,1
2021-03-12,159.60000610351562,160.30999755859375,159.19000244140625,158.597998046875,157.67200164794923,160.4435012817383,161.56533457438152,44.77201036840448,62.925743305087245,58.43102079240766,3.032141549246652,40.920933787090725,158.70707537860005,158.71984333968885,159.74260641591934,160.20790331560974,20.0,100.0,10.0,70.0,80.0,46.666666666666664,100.0,35.0,73.33333333333333,23.33333333333333,-0.8199920654296875,1
2021-03-15,160.4199981689453,160.66000366210938,158.5,159.20199890136718,157.78200073242186,160.1355010986328,161.4750010172526,49.952596421626446,69.27243201747912,63.854498213705746,2.9871412004743303,42.968578840535024,159.27804964204847,159.02896239955365,159.80711991620754,160.22158685453462,20.0,100.0,10.0,80.0,86.66666666666667,53.333333333333336,90.0,40.0,76.66666666666667,26.66666666666667,-0.9499969482421875,1
2021-03-16,161.3699951171875,161.67999267578125,160.24000549316406,159.93599853515624,158.01699981689453,159.95050048828125,161.43033396402996,46.934664658739244,80.94846569890393,71.0488803404901,2.807854788643973,43.97647788142837,159.97536480042817,159.4546047118507,159.95596517344373,160.29567771018966,20.0,80.0,10.0,90.0,93.33333333333333,60.0,95.0,44.99999999999999,80.0,30.0,0.5999908447265625,0
2021-03-17,160.77000427246094,161.72999572753906,159.52999877929688,160.26000061035157,158.4720001220703,159.70600051879882,161.41433410644532,45.10576848021231,85.0091496923137,78.41001580289891,2.8428551810128346,45.40312161001127,160.2402446244391,159.6937682683253,160.03349270668346,160.32627942388459,40.0,100.0,20.0,100.0,100.0,66.66666666666667,100.0,50.0,83.33333333333334,33.33333333333334,0.3000030517578125,0
