col1,col2,col3
163.30650100708007,22.66245524767353,73.33333333333333
163.74050064086913,21.96934637770252,80.0
164.1490005493164,20.287877368653085,86.66666666666667
164.44550094604492,17.21505507806762,93.33333333333331
164.68400115966796,15.667151672818802,100.0
164.8280014038086,14.742105743172228,93.33333333333331
164.99600143432616,13.91469200905951,100.0
165.05850143432616,13.440263186240992,46.66666666666666
164.97450103759766,13.587105785326646,53.333333333333336
164.697501373291,12.793640474013348,60.0
164.3030014038086,13.390111689451,66.66666666666667
164.04700088500977,14.400750474573815,73.33333333333333
163.51200103759766,16.16475706174088,80.0
163.32150115966795,18.495934709475414,86.66666666666667
163.13700103759766,21.551100883183185,93.33333333333331
162.8855010986328,25.40949273764044,100.0
162.51400146484374,30.3316892777668,93.33333333333331
162.21950149536133,35.382235887387466,100.0
161.86700134277345,36.49638140466155,86.66666666666667
161.5060012817383,37.28146496193221,93.33333333333331
161.15000076293944,38.13262043575589,100.0
160.7665008544922,40.31100293012664,100.0
160.4435012817383,40.920933787090725,80.0
160.1355010986328,42.968578840535024,86.66666666666667
159.95050048828125,43.97647788142837,93.33333333333331
159.70600051879882,45.40312161001127,100.0
159.44250030517577,43.985188739945386,20.0
159.29550018310547,42.41829994123207,26.66666666666667
159.22700042724608,40.55356484384311,33.33333333333334
159.22250061035157,35.88784680029498,40.0
159.1885009765625,33.28759344278977,6.666666666666671
159.14900131225585,31.000892694786675,6.666666666666671
159.47250061035157,30.131318083418005,6.666666666666671
159.80849990844726,30.188634206152805,6.666666666666671
160.107999420166,30.2141492577908,13.333333333333329
160.51449966430664,30.11122197358204,20.0
161.00249938964845,29.617444929011807,26.66666666666667
161.3689987182617,29.48159076076652,33.33333333333334
161.66849899291992,28.820693401051034,40.0
161.9639991760254,28.53332464203884,46.66666666666666
162.15499954223634,29.09929856514405,53.333333333333336
162.2604995727539,27.87287314007876,60.0
162.36249923706055,27.150864029164417,66.66666666666667
162.31549911499025,27.803496377627997,73.33333333333333
162.2429992675781,26.54140537031301,80.0
162.2239990234375,24.328827308333366,86.66666666666667
162.31249923706054,23.43555874738912,93.33333333333331
162.44499969482422,23.24514223047001,100.0
162.74399948120117,20.48613356238639,6.666666666666671
163.0559989929199,18.260565633555643,6.666666666666671
163.21949844360353,17.404098920265817,13.333333333333329
163.3969985961914,15.705673035354012,20.0
163.35649871826172,14.540336545207916,26.66666666666667
163.2134986877441,13.303099425407876,33.33333333333334
163.0619987487793,12.557216812259332,40.0
163.05449829101562,13.028806639706854,46.66666666666666
163.04949798583985,12.690229824999722,53.333333333333336
163.13849868774415,14.883149931284471,60.0
163.35749893188478,17.030653246677183,6.666666666666671
163.53049926757814,19.9551949432414,13.333333333333329
163.76899948120118,21.127913435020417,20.0
164.13149948120116,21.58806416180796,6.666666666666671
164.5629997253418,23.919965813890496,6.666666666666671
165.03300018310546,25.802293340570635,13.333333333333329
165.4470001220703,27.598859276095716,20.0
165.92550048828124,29.138754581909463,26.66666666666667
166.3245002746582,31.055274349180472,33.33333333333334
166.70950012207032,33.486721665230576,6.666666666666671
166.90800018310546,35.830388672966315,6.666666666666671
167.08250045776367,37.1666107977117,13.333333333333329
167.37700119018555,38.93099641886091,6.666666666666671
167.64900131225585,38.087935006948605,13.333333333333329
167.9705017089844,35.10036288711587,20.0
168.31550216674805,32.23853498483664,26.66666666666667
168.67000274658204,29.31847801639928,33.33333333333334
168.9005027770996,26.56018156949394,40.0
169.22650299072265,25.473522975322712,46.66666666666666
169.24250259399415,26.145910939926267,53.333333333333336
169.1640022277832,26.57430910806624,60.0
169.1125015258789,26.630006403342225,66.66666666666667
169.02400131225585,26.539718524538248,73.33333333333333
168.84100112915038,26.053219537431005,80.0
168.49700088500975,26.003883698715665,86.66666666666667
168.33250045776367,26.88912533460626,93.33333333333331
168.2765007019043,27.0763840573123,100.0
168.0265007019043,28.415719228322978,100.0
167.78400039672852,31.16606683174704,100.0
167.4890007019043,33.900244929551505,100.0
167.18800048828126,36.98178553521672,86.66666666666667
166.94500045776368,39.78123165978315,93.33333333333331
166.4904998779297,42.5844998506171,100.0
166.13449935913087,43.3096346063111,53.333333333333336
165.78799896240236,43.96463057991229,60.0
165.41549911499024,45.851152502784586,66.66666666666667
165.13049850463867,47.32841310085509,73.33333333333333
164.90049896240234,47.29197805087627,80.0
164.63899917602538,45.27809589481634,86.66666666666667
164.5639991760254,43.90880720021255,93.33333333333331
164.4909996032715,44.417680376787175,100.0
164.4870002746582,41.23298808365142,6.666666666666671
164.6375,39.703535224211805,6.666666666666671
164.79400024414062,38.251679850862295,13.333333333333329
165.09500045776366,38.1759072343304,6.666666666666671
165.26950073242188,38.03717987367846,13.333333333333329
165.40300064086915,39.3974295788344,6.666666666666671
165.62900009155274,41.85594537177036,13.333333333333329
165.8240005493164,44.403421129229415,20.0
166.12050018310546,47.5624688501386,6.666666666666671
166.31750030517577,49.00043765819346,13.333333333333329
166.4615005493164,51.23722796061076,20.0
166.70650100708008,52.292252491194624,26.66666666666667
166.93700103759767,54.09237519724588,33.33333333333334
167.2305015563965,54.16782897866293,40.0
167.5980010986328,56.827643758574254,46.66666666666666
168.01900100708008,57.332531874304514,6.666666666666671
168.4020004272461,58.045830674865904,6.666666666666671
168.83400039672853,57.50065257339832,6.666666666666671
169.24150009155272,57.184368819781135,13.333333333333329
169.6134994506836,53.34280401263417,20.0
169.92549896240234,49.029503552803874,26.66666666666667
170.08999938964843,44.35720910868952,33.33333333333334
170.4109992980957,38.718011619968834,6.666666666666671
170.6084991455078,35.836828312417545,13.333333333333329
170.8389991760254,32.46668512185657,20.0
171.00699920654296,34.03416765521423,26.66666666666667
171.21849975585937,33.77941383622372,33.33333333333334
171.44349975585936,33.431489806708704,40.0
171.6125,32.399960385231346,46.66666666666666
171.95400009155273,31.840288585870475,6.666666666666671
172.36149978637695,31.90825304575528,6.666666666666671
172.90949935913085,32.496263348651425,6.666666666666671
173.46049957275392,33.232102034733344,6.666666666666671
173.84549942016602,35.95254563295178,13.333333333333329
