col1,col2,col3,col4,col5,col6,col7,col8
54.18999938964844,37.498366027873104,54.18236289641066,80.0,20.0,53.333333333333336,90.0,26.66666666666667
54.1879997253418,37.80398650430201,54.15824213439097,100.0,40.0,60.0,95.0,30.0
54.10199966430664,37.73984074667617,54.09216111775153,100.0,60.0,66.66666666666667,100.0,33.33333333333334
54.07399978637695,38.66460980621157,54.12144084689295,100.0,80.0,73.33333333333333,80.0,36.66666666666667
53.99800033569336,39.87183022668699,54.04096092063372,40.0,100.0,80.0,85.0,40.0
54.09000015258789,41.27790850840351,54.13397384536389,20.0,40.0,86.66666666666667,90.0,43.333333333333336
54.094000244140624,42.86022130057461,54.132649586281005,40.0,60.0,93.33333333333331,95.0,46.66666666666666
54.19400024414063,41.60363994697571,54.24176608567822,20.0,80.0,100.0,100.0,50.0
54.25400009155273,40.66834648956687,54.32117723786426,20.0,100.0,60.0,100.0,53.333333333333336
54.48199996948242,41.311283543230495,54.55411831116407,20.0,80.0,66.66666666666667,100.0,56.66666666666666
54.869999694824216,43.19741729661626,55.12274498128711,20.0,100.0,73.33333333333333,5.0,60.0
55.33199920654297,43.3277660628871,55.56182952976107,20.0,100.0,80.0,5.0,63.333333333333336
55.71999969482422,43.74472006640326,55.84122019513369,40.0,100.0,86.66666666666667,10.0,66.66666666666667
55.96999969482422,41.865030255152085,55.8041466441679,60.0,100.0,93.33333333333331,15.0,70.0
56.13199996948242,40.31101920741201,55.81276503979684,80.0,40.0,100.0,20.0,73.33333333333333
56.19000015258789,39.04752191984762,56.05850977221807,20.0,60.0,80.0,5.0,76.66666666666667
56.19600067138672,38.057044566068406,56.19567358837976,40.0,80.0,86.66666666666667,10.0,80.0
56.31800003051758,38.063952669340416,56.46711516609758,20.0,100.0,93.33333333333331,5.0,83.33333333333334
56.58400039672851,37.98253425680665,56.66474390182873,20.0,100.0,100.0,5.0,86.66666666666667
56.869999694824216,39.653330994162125,56.86316204173023,20.0,80.0,93.33333333333331,5.0,90.0
56.90800018310547,40.83967248041232,56.82210858730909,40.0,100.0,100.0,10.0,93.33333333333331
57.02399978637696,42.72808761400328,56.89807213722624,60.0,40.0,100.0,15.0,96.66666666666669
57.02799987792969,44.37377373669728,56.94204768458313,80.0,60.0,100.0,20.0,100.0
56.99199981689453,44.59278321636286,56.92136547909384,100.0,80.0,100.0,25.0,80.0
56.92399978637695,41.84085628218647,56.92090970904434,80.0,100.0,80.0,30.0,83.33333333333334
56.79599914550781,37.78876066825027,56.6472726307366,100.0,20.0,86.66666666666667,35.0,86.66666666666667
56.6859992980957,33.9242887865329,56.598181753824406,100.0,40.0,93.33333333333331,40.0,90.0
56.60799942016602,33.62485233148562,56.61212096576576,80.0,60.0,100.0,44.99999999999999,93.33333333333331
56.56199951171875,32.970367338342704,56.62474781913681,100.0,80.0,100.0,50.0,96.66666666666669
56.5379997253418,29.767511259245055,56.68316495844472,20.0,100.0,33.33333333333334,55.0,100.0
56.66399993896484,28.40439010066168,56.69877648637526,40.0,100.0,40.0,60.0,90.0
56.73199996948242,25.84036435069501,56.745851041779474,20.0,100.0,46.66666666666666,65.0,93.33333333333331
56.85,22.704673938397985,56.90723387526509,20.0,100.0,53.333333333333336,70.0,96.66666666666669
57.01599960327148,19.0444424356624,57.09815576425551,20.0,80.0,60.0,5.0,100.0
57.11199951171875,16.856066097827835,57.15877010260263,40.0,100.0,66.66666666666667,10.0,96.66666666666669
57.065999603271486,14.681825806497272,56.93918006840176,60.0,20.0,73.33333333333333,15.0,100.0
57.06999969482422,13.48402361288266,56.91278691571836,80.0,40.0,80.0,20.0,100.0
56.95199966430664,12.651236141952923,56.82185774036172,100.0,60.0,86.66666666666667,25.0,100.0
56.74399948120117,13.299232582261563,56.69457136914414,100.0,20.0,93.33333333333331,30.0,100.0
56.48999938964844,14.33594889417644,56.46638035327384,80.0,20.0,6.666666666666671,35.0,90.0
56.40399932861328,15.38515155516428,56.33425346712397,100.0,40.0,13.333333333333329,40.0,93.33333333333331
56.13999938964844,16.210609500400203,56.06950261659176,100.0,20.0,6.666666666666671,44.99999999999999,3.3333333333333286
55.94199981689453,17.368750735595228,55.92966891968749,100.0,40.0,13.333333333333329,50.0,6.666666666666671
55.89000015258789,19.70775562114421,56.01311271485025,20.0,60.0,20.0,55.0,10.0
55.95000076293945,20.224113225823228,56.11207560099718,20.0,80.0,26.66666666666667,60.0,13.333333333333329
56.07400054931641,20.880394718970425,56.30471660956778,20.0,100.0,33.33333333333334,65.0,16.666666666666657
56.32000045776367,21.561574407556865,56.45981122563309,20.0,100.0,40.0,70.0,20.0
56.53600006103515,23.37871402528309,56.549873997834176,40.0,100.0,46.66666666666666,75.0,23.33333333333333
56.43399963378906,25.23783019156208,56.25658205487122,60.0,20.0,53.333333333333336,80.0,26.66666666666667
56.45599899291992,26.588902694905237,56.31105409289592,80.0,40.0,60.0,85.0,30.0
56.28999938964844,26.32747389301295,56.16070293204781,100.0,60.0,66.66666666666667,90.0,33.33333333333334
56.05799942016601,27.10859682081385,55.9771354914824,100.0,20.0,73.33333333333333,95.0,36.66666666666667
55.92599945068359,26.562246703786364,56.00809022592968,80.0,40.0,80.0,100.0,40.0
55.92999954223633,25.97238958911029,55.90205969285611,100.0,60.0,86.66666666666667,100.0,43.333333333333336
55.82200012207032,24.98397083709177,55.89470681794249,60.0,80.0,93.33333333333331,95.0,46.66666666666666
55.71999969482422,23.882984198381624,55.71313737000203,80.0,20.0,6.666666666666671,100.0,3.3333333333333286
55.485999298095706,22.828076768181976,55.28875778890435,100.0,20.0,6.666666666666671,55.0,3.3333333333333286
55.08399963378906,23.794719655067457,54.879172317033245,80.0,20.0,6.666666666666671,60.0,3.3333333333333286
54.75599975585938,25.362590849452182,54.60278129037568,100.0,20.0,6.666666666666671,65.0,3.3333333333333286
54.405999755859376,28.28194359728885,54.44518788295554,100.0,40.0,13.333333333333329,70.0,6.666666666666671
54.14400024414063,31.70068772463705,54.31012556047948,100.0,20.0,6.666666666666671,75.0,3.3333333333333286
54.03400039672852,34.42292278638106,54.1700835035358,60.0,20.0,6.666666666666671,80.0,3.3333333333333286
53.94400024414063,35.789683846168344,53.983389205807725,80.0,20.0,6.666666666666671,85.0,3.3333333333333286
53.662000274658205,38.51389221578736,53.535592600421296,100.0,20.0,6.666666666666671,90.0,3.3333333333333286
53.427999877929686,41.92645045377956,53.34372809510509,100.0,40.0,13.333333333333329,95.0,6.666666666666671
53.113999938964845,44.18622421410571,53.05248580363777,100.0,20.0,6.666666666666671,100.0,3.3333333333333286
52.94000015258789,48.15260850577384,53.04165735501307,100.0,40.0,13.333333333333329,100.0,6.666666666666671
52.816000366210936,51.62299067478035,53.02443879616432,40.0,60.0,20.0,95.0,10.0
52.90400085449219,55.079920930697696,53.042959807794446,20.0,80.0,26.66666666666667,100.0,13.333333333333329
53.05400085449219,57.72054138849065,53.265306233353854,20.0,100.0,33.33333333333334,90.0,16.666666666666657
53.33600082397461,58.07531319207537,53.47020451160765,20.0,80.0,40.0,95.0,20.0
53.556000518798825,55.61018908459887,53.68680265170002,20.0,100.0,46.66666666666666,100.0,23.33333333333333
53.80400009155274,54.467847904561424,53.86786828187879,20.0,100.0,53.333333333333336,95.0,26.66666666666667
54.033999633789065,51.49229060142476,53.98857870199797,40.0,100.0,60.0,100.0,30.0
54.14000015258789,48.39467107344797,54.072386360820914,20.0,100.0,66.66666666666667,100.0,33.33333333333334
54.28600006103515,44.34187534434569,54.251591110664464,20.0,100.0,73.33333333333333,5.0,36.66666666666667
54.35800018310547,40.07540179250446,54.32772725452176,40.0,100.0,80.0,10.0,40.0
54.3,36.655634975981926,54.19848437858417,60.0,20.0,86.66666666666667,15.0,43.333333333333336
54.28400039672852,33.00347257363956,54.18232342768242,80.0,40.0,93.33333333333331,20.0,46.66666666666666
54.3620002746582,30.54226078595243,54.33154930782669,20.0,60.0,100.0,5.0,50.0
54.30999984741211,27.34345965656306,54.33769902992484,40.0,80.0,93.33333333333331,10.0,53.333333333333336
54.30400009155274,24.32542905316253,54.37513294092971,60.0,100.0,100.0,15.0,56.66666666666666
54.3620002746582,21.285836075510048,54.32675514136525,80.0,100.0,100.0,20.0,60.0
54.42600021362305,19.61765201661732,54.37450383447788,100.0,40.0,100.0,25.0,63.333333333333336
54.604000091552734,20.79744748226837,54.75633604223981,20.0,60.0,100.0,5.0,66.66666666666667
54.94200057983399,23.075520375942496,55.184224333335656,20.0,80.0,60.0,5.0,70.0
55.32600021362305,24.57474713260832,55.579482532852026,20.0,100.0,66.66666666666667,5.0,73.33333333333333
55.71399993896485,26.82380449108816,55.776321078216455,40.0,100.0,73.33333333333333,10.0,76.66666666666667
56.03999938964844,29.768032752676845,55.884213543518,60.0,100.0,80.0,15.0,80.0
56.193999481201175,32.79347814630442,56.01947600085445,80.0,100.0,86.66666666666667,20.0,83.33333333333334
56.305998992919925,36.56974578258924,56.21298349194333,20.0,60.0,93.33333333333331,5.0,86.66666666666667
56.39999923706055,40.4321837985786,56.42198904549152,20.0,80.0,100.0,5.0,90.0
56.43199996948242,43.45118372373151,56.391326640679246,40.0,100.0,100.0,10.0,93.33333333333331
56.51000061035156,45.34296019398643,56.424218319941765,60.0,100.0,80.0,15.0,96.66666666666669
56.59600067138672,47.54823580891672,56.52281262019555,80.0,60.0,86.66666666666667,20.0,100.0
56.62400131225586,50.9763688405448,56.59520897295264,100.0,80.0,93.33333333333331,25.0,96.66666666666669
56.57800140380859,54.7289602379007,56.600139518752286,40.0,100.0,100.0,30.0,100.0
56.63600082397461,56.41169484244087,56.606759323129786,60.0,100.0,100.0,35.0,100.0
56.58200073242188,55.66178660156913,56.47783995565423,80.0,20.0,100.0,40.0,100.0
56.42000045776367,53.469411935539554,56.28855991957353,100.0,20.0,6.666666666666671,44.99999999999999,100.0
56.15400009155273,50.489093122205546,55.99570656218639,80.0,20.0,6.666666666666671,50.0,80.0
55.85800018310547,48.2806170927882,55.70713806416268,100.0,20.0,6.666666666666671,55.0,83.33333333333334
55.62800064086914,44.00448562401413,55.62809244967616,100.0,40.0,13.333333333333329,60.0,86.66666666666667
55.560000610351565,40.65329685074629,55.712061989155856,100.0,60.0,20.0,65.0,90.0
55.4640007019043,37.83427368164528,55.61804142782917,40.0,80.0,26.66666666666667,70.0,93.33333333333331
55.12800064086914,35.83889269112381,54.98869413263156,60.0,20.0,6.666666666666671,75.0,3.3333333333333286
55.01800079345704,34.57425993448302,54.85246336543928,80.0,40.0,13.333333333333329,80.0,6.666666666666671
54.4140007019043,34.75656840048232,54.05164249793934,100.0,20.0,6.666666666666671,85.0,3.3333333333333286
53.69800033569336,35.43551092612453,53.46776141097975,100.0,20.0,6.666666666666671,90.0,3.3333333333333286
53.226000213623045,35.725770043677315,53.33517417226125,80.0,40.0,13.333333333333329,95.0,6.666666666666671
53.18800048828125,35.50064433202595,53.403449753349946,100.0,60.0,20.0,100.0,10.0
53.25400009155273,33.513160403812215,53.905633118037336,20.0,80.0,26.66666666666667,85.0,13.333333333333329
53.805999755859375,32.9396141473385,54.340421773515786,20.0,100.0,33.33333333333334,90.0,16.666666666666657
54.34599990844727,33.84603074500721,54.56028118234386,40.0,100.0,40.0,95.0,20.0
54.704000091552736,34.864229582584926,54.66018765834643,60.0,100.0,46.66666666666666,100.0,23.33333333333333
55.25199966430664,34.00685929060354,55.200124698663245,20.0,40.0,53.333333333333336,95.0,26.66666666666667
55.82199935913086,34.515154354819586,56.05341590628657,20.0,60.0,60.0,5.0,30.0
56.33999938964844,35.09018041561979,56.6356103498779,20.0,80.0,66.66666666666667,5.0,33.33333333333334
56.95199966430664,35.405527266542705,57.11040735768228,20.0,100.0,73.33333333333333,5.0,36.66666666666667
57.70999984741211,35.26062835748302,57.62360541374783,20.0,100.0,80.0,5.0,40.0
58.0,35.20500232163119,57.65907012324399,40.0,20.0,86.66666666666667,10.0,43.333333333333336
57.95600051879883,35.321900739941164,57.619380387338445,60.0,20.0,93.33333333333331,15.0,46.66666666666666
57.95000076293945,34.94927749798015,57.66958707748019,80.0,40.0,100.0,20.0,50.0
57.97400054931641,34.653920810965666,57.83972482004539,100.0,60.0,100.0,25.0,53.333333333333336
57.88800048828125,34.71344268702809,57.96648362026464,20.0,80.0,100.0,30.0,56.66666666666666
58.07200088500976,36.73105883667068,58.19432292213607,20.0,100.0,80.0,35.0,60.0
58.34000091552734,38.681171673006325,58.422882304129125,20.0,100.0,86.66666666666667,5.0,63.333333333333336
58.5760009765625,41.66355027512632,58.5985884570659,20.0,100.0,93.33333333333331,5.0,66.66666666666667
58.69600067138672,45.066023014458665,58.65905856447623,40.0,100.0,100.0,10.0,70.0
58.89400024414063,49.50004286694864,58.84270540447504,20.0,100.0,100.0,5.0,73.33333333333333
59.02399978637696,51.26302850838921,58.99513668200355,20.0,60.0,66.66666666666667,5.0,76.66666666666667
59.305999755859375,53.896424061286105,59.42675809317815,20.0,80.0,73.33333333333333,5.0,80.0
59.67399978637695,56.44875554015947,59.88117236729455,20.0,100.0,80.0,5.0,83.33333333333334
60.012000274658206,56.56051135686096,60.07744865176409,40.0,100.0,86.66666666666667,10.0,86.66666666666667
60.23600082397461,56.53691462766523,60.16163304486096,60.0,100.0,93.33333333333331,15.0,90.0
60.46200103759766,57.18989078081337,60.25108879829924,80.0,100.0,100.0,20.0,93.33333333333331
60.49400100708008,56.50070283561396,60.31739278651264,100.0,60.0,100.0,25.0,96.66666666666669
60.44400100708008,55.71889960371127,60.391595496184216,20.0,80.0,100.0,30.0,100.0
60.53000106811523,54.8320807015652,60.56106417274911,20.0,100.0,100.0,5.0,100.0
60.742000579833984,54.829467556028426,60.83737591171556,20.0,100.0,100.0,5.0,100.0
60.83600082397461,54.60477534370276,60.85825111643668,40.0,100.0,86.66666666666667,10.0,90.0
60.94600067138672,53.25436554726668,60.90550074429112,60.0,100.0,93.33333333333331,15.0,93.33333333333331
60.98800048828125,51.96229552062892,60.85366716286075,80.0,20.0,100.0,20.0,96.66666666666669
60.89800033569336,50.267064650666654,60.71911169622032,100.0,20.0,100.0,25.0,100.0
60.6120002746582,48.18368808454772,60.466074158971104,80.0,20.0,100.0,30.0,100.0
60.39599990844727,46.03627668617349,60.25071600425548,100.0,20.0,6.666666666666671,35.0,83.33333333333334
60.11599960327148,44.16419349942619,60.03381016087735,100.0,20.0,6.666666666666671,40.0,86.66666666666667
59.89599990844727,41.689324992674415,59.905873949211205,100.0,40.0,13.333333333333329,44.99999999999999,90.0
59.97399978637695,39.81816106183273,60.21724935033677,20.0,60.0,20.0,50.0,93.33333333333331
60.18399963378906,35.94864627170947,60.481499007402256,20.0,80.0,26.66666666666667,55.0,96.66666666666669
60.331999969482425,32.68294588985086,60.50766646269851,40.0,100.0,33.33333333333334,60.0,100.0
60.64800033569336,29.539917173462943,60.73177774352427,20.0,100.0,40.0,65.0,100.0
61.04000015258789,26.21069590309619,61.024518699133374,20.0,60.0,46.66666666666666,5.0,100.0
61.06399993896484,23.313345098487925,61.00301216091314,40.0,80.0,53.333333333333336,10.0,100.0
61.18199996948242,20.52925428556174,61.202007598649125,60.0,100.0,60.0,15.0,100.0
61.46999969482422,16.956454719405595,61.468005065766086,20.0,60.0,66.66666666666667,5.0,93.33333333333331
61.44199981689453,14.584732459358708,61.32533701568651,40.0,80.0,73.33333333333333,10.0,96.66666666666669
61.39599990844727,13.408833670274358,61.34355836649608,60.0,100.0,80.0,15.0,100.0
61.262000274658206,13.398445671838871,60.992372549506506,80.0,20.0,86.66666666666667,20.0,100.0
61.07800064086914,12.898784668716903,60.88824846806294,100.0,40.0,93.33333333333331,25.0,100.0
60.86000061035156,10.991525946820962,60.895498927846,80.0,60.0,100.0,30.0,50.0
60.83200073242188,10.782150389740115,60.89699979385698,100.0,80.0,100.0,35.0,53.333333333333336
60.98000030517578,10.656351975510052,61.30466617319958,20.0,100.0,33.33333333333334,5.0,56.66666666666666
61.43000030517578,11.044698994989066,61.71644442064217,20.0,100.0,40.0,5.0,60.0
61.75,11.500564774137192,61.90429587352708,40.0,80.0,46.66666666666666,10.0,63.333333333333336
61.88600006103516,11.275416780996837,61.79953063321402,60.0,100.0,53.333333333333336,15.0,66.66666666666667
61.80799942016601,12.827291171665737,61.36968652932042,80.0,20.0,60.0,20.0,70.0
61.95399932861328,11.803715497855675,61.86312384425398,20.0,40.0,66.66666666666667,5.0,73.33333333333333
61.89399948120117,10.821570386128142,61.98874978899158,40.0,60.0,73.33333333333333,10.0,76.66666666666667
61.831999969482425,10.892916847198991,61.98250026622877,60.0,80.0,80.0,15.0,80.0
62.0,10.089175952606084,62.131666945877775,80.0,100.0,86.66666666666667,20.0,83.33333333333334
62.39200057983398,9.63312463899631,62.24444503748623,100.0,60.0,93.33333333333331,25.0,86.66666666666667
62.33600082397461,9.644414622908798,62.3529632565989,20.0,80.0,100.0,30.0,90.0
62.104000854492185,9.53445712921314,61.9286427814175,40.0,20.0,53.333333333333336,35.0,93.33333333333331
61.44200057983399,10.866033656771306,60.83909513674904,60.0,20.0,6.666666666666671,40.0,3.3333333333333286
60.74800033569336,11.50738279615465,60.21272978599025,80.0,40.0,13.333333333333329,44.99999999999999,6.666666666666671
59.83000030517578,13.12720155572267,59.43515354669858,100.0,20.0,6.666666666666671,50.0,3.3333333333333286
58.9,14.781381910584123,58.93010175411416,100.0,40.0,13.333333333333329,55.0,6.666666666666671
58.39199981689453,16.500897273229,58.8000681412519,80.0,60.0,20.0,60.0,10.0
58.58399963378906,17.894642204377476,59.0733784047962,20.0,80.0,26.66666666666667,65.0,13.333333333333329
58.68399963378906,16.756875438532294,59.20225196468835,40.0,100.0,33.33333333333334,70.0,16.666666666666657
59.1259994506836,19.766224300310245,59.49816802732154,20.0,100.0,40.0,75.0,20.0
59.56199951171875,22.585268476876895,59.69877817625473,20.0,100.0,46.66666666666666,80.0,23.33333333333333
59.96999969482422,24.774536695076343,59.99251939452138,20.0,80.0,53.333333333333336,85.0,26.66666666666667
60.205999755859374,26.80353010586304,60.26167934203444,20.0,100.0,60.0,90.0,30.0
60.39400024414063,28.348451214004296,60.30778673664926,40.0,100.0,66.66666666666667,95.0,33.33333333333334
60.57200012207032,30.00090211640551,60.53185767184495,20.0,100.0,73.33333333333333,100.0,36.66666666666667
