col1,col2,col3,col4,col5
4.00214603969029,27.12602381752505,100.0,30.0,70.0
4.036431448800223,27.12802173697601,100.0,40.0,73.33333333333333
4.222146170479911,27.58187762304604,60.0,50.0,76.66666666666667
4.440717424665179,27.46316401597243,80.0,60.0,80.0
4.409288678850446,25.926430126242963,100.0,70.0,83.33333333333334
4.479288373674665,24.247934152114837,100.0,80.0,86.66666666666667
4.300716945103237,21.46506154868763,20.0,90.0,90.0
4.335002354213169,19.868207315590137,40.0,100.0,93.33333333333331
4.214287894112723,18.67793177401922,60.0,60.0,96.66666666666669
4.510002136230469,16.431805166481105,20.0,70.0,100.0
4.372145516531808,17.111368340366436,40.0,80.0,6.666666666666671
4.092859540666852,16.24123589033751,20.0,90.0,3.3333333333333286
3.682145254952567,15.070307549744795,40.0,100.0,6.666666666666671
3.470717293875558,14.646432321092044,60.0,100.0,10.0
3.257145472935268,14.802969047654727,80.0,100.0,13.333333333333329
3.236431666782924,14.508435721070478,100.0,90.0,16.666666666666657
3.1750030517578125,14.390215209273794,100.0,100.0,20.0
2.9792872837611606,15.823604542247162,80.0,100.0,23.33333333333333
3.0857162475585938,16.626799725123988,100.0,10.0,26.66666666666667
3.1478587559291293,15.904918321189683,80.0,10.0,30.0
3.155000959123884,15.1994512132063,100.0,10.0,33.33333333333334
3.145714896065848,14.563517340409309,100.0,10.0,36.66666666666667
3.33285631452288,14.341803970037692,100.0,10.0,40.0
3.1899991716657365,19.56016119054365,100.0,10.0,43.333333333333336
3.361426217215402,24.736301658768333,100.0,10.0,46.66666666666666
3.5149972098214284,29.609377360167816,100.0,20.0,50.0
3.4007110595703125,33.431142084019065,100.0,30.0,53.333333333333336
3.303568158830916,37.38920281770515,100.0,40.0,56.66666666666666
3.4342825753348216,41.20047766515692,20.0,50.0,60.0
3.4349964686802457,44.16853993774403,20.0,60.0,63.333333333333336
3.465710231236049,46.623807144207646,40.0,70.0,66.66666666666667
3.475711277553013,46.79337613973882,60.0,80.0,70.0
3.505711146763393,47.19689963246994,20.0,90.0,73.33333333333333
3.3299963814871654,48.49191025966656,20.0,100.0,76.66666666666667
3.322139195033482,49.44282095114317,20.0,80.0,80.0
3.5507114955357144,50.60160511369897,40.0,90.0,83.33333333333334
3.499283926827567,49.92475021632663,60.0,100.0,86.66666666666667
3.366426740373884,44.72366892021859,80.0,70.0,90.0
3.4342847551618303,41.2740479996558,20.0,80.0,93.33333333333331
3.337141854422433,37.97420513546409,20.0,90.0,96.66666666666669
3.352856227329799,34.78553382238719,40.0,100.0,100.0
3.557855878557478,32.49687989630847,20.0,70.0,100.0
3.719997950962612,31.63859974533912,20.0,80.0,3.3333333333333286
3.8199986049107135,31.824949256168622,40.0,90.0,6.666666666666671
4.284999302455357,28.892841065238063,60.0,100.0,10.0
4.832856314522879,26.85783543049156,80.0,90.0,13.333333333333329
4.762142726353237,25.60370744074472,100.0,100.0,16.666666666666657
4.920000348772321,25.49106797010552,20.0,40.0,20.0
5.221430097307477,25.0056440301632,40.0,50.0,23.33333333333333
5.160714285714286,24.45913195261382,60.0,60.0,26.66666666666667
5.203571864536831,25.17552073293056,80.0,70.0,30.0
5.153572082519531,26.61657745789157,100.0,80.0,33.33333333333334
4.97357177734375,25.35071429114521,20.0,90.0,3.3333333333333286
4.851429530552456,24.257269965139876,20.0,100.0,3.3333333333333286
5.030000959123884,23.574080347037512,40.0,60.0,6.666666666666671
4.929287501743862,21.286976495389176,60.0,70.0,10.0
4.8157163347516745,18.364815802015944,80.0,80.0,13.333333333333329
4.698573521205357,15.80220676254014,100.0,90.0,16.666666666666657
4.095716203962054,17.320535117627916,80.0,100.0,20.0
3.4900011335100447,15.921207476731984,100.0,10.0,23.33333333333333
3.533572605678013,15.260217241317168,20.0,20.0,26.66666666666667
3.4400013514927457,14.600908893158769,20.0,30.0,3.3333333333333286
3.2200001307896207,16.07400476111361,40.0,40.0,6.666666666666671
3.003572736467634,17.43559918348983,60.0,50.0,10.0
2.9642868041992188,18.137549910240796,80.0,60.0,13.333333333333329
3.142144339425223,17.732134410356544,100.0,70.0,16.666666666666657
3.1771447317940846,17.420969489577196,60.0,80.0,20.0
3.272859845842634,16.528754878939523,80.0,10.0,23.33333333333333
3.1000028337751115,16.490393847336087,100.0,10.0,26.66666666666667
3.177859715053013,16.14123886252008,100.0,20.0,30.0
3.073574611118861,16.724980298358467,20.0,30.0,33.33333333333334
3.140716552734375,17.690664143630197,20.0,40.0,36.66666666666667
3.1314304896763394,17.30563527374307,20.0,50.0,40.0
3.1864307948521207,20.20680012794307,20.0,60.0,43.333333333333336
3.0628585815429688,21.703261953690333,20.0,70.0,46.66666666666666
3.0107149396623885,22.11391184836728,20.0,80.0,50.0
3.040000915527344,21.306641097208,40.0,90.0,53.333333333333336
3.051428658621652,20.01967547939379,60.0,100.0,56.66666666666666
3.0228565761021207,18.27267995975477,80.0,10.0,60.0
3.0364270891462053,18.66106781778368,100.0,10.0,63.333333333333336
3.0242832728794644,19.670716998919936,80.0,20.0,66.66666666666667
2.9849962506975447,20.56966493023698,100.0,30.0,70.0
3.039281572614397,20.061158917760448,100.0,10.0,73.33333333333333
2.9778529575892856,22.09528241388026,80.0,20.0,76.66666666666667
3.1064235142299106,24.070288081544525,100.0,10.0,80.0
3.051424298967634,26.533718058687185,60.0,20.0,83.33333333333334
3.1528527396065846,29.29290471880685,80.0,10.0,86.66666666666667
3.114281790597098,32.632202005461,100.0,10.0,90.0
3.262853349958147,36.87924700244916,80.0,10.0,93.33333333333331
3.299282618931361,42.08839498953808,100.0,10.0,96.66666666666669
3.273568289620536,46.2300881714156,100.0,20.0,100.0
3.464996337890625,48.6696441754698,20.0,30.0,93.33333333333331
3.4014249529157365,51.58797408589554,40.0,40.0,96.66666666666669
3.1521399361746654,52.22100169780712,60.0,50.0,100.0
3.209284101213728,53.23271641207685,80.0,60.0,66.66666666666667
3.152856009347098,55.05246841875434,100.0,70.0,70.0
3.2364273071289062,57.6024685168269,100.0,10.0,73.33333333333333
3.327855791364397,59.132338076879925,100.0,20.0,76.66666666666667
3.2578560965401784,59.35894684191753,40.0,30.0,80.0
3.305713108607701,58.36123033063989,20.0,40.0,83.33333333333334
3.3557139805385043,56.79627713369671,20.0,50.0,86.66666666666667
3.40142822265625,51.47652217120099,20.0,60.0,90.0
3.294999258858817,45.15265516110951,40.0,70.0,93.33333333333331
3.321428571428572,39.40731017932644,60.0,80.0,96.66666666666669
3.2342867170061385,35.94304549026414,80.0,90.0,100.0
3.1907152448381697,36.21144401751551,100.0,100.0,96.66666666666669
3.252143859863281,35.520942046885565,20.0,90.0,100.0
3.306429181780134,34.3910213125303,20.0,100.0,100.0
3.288572038922991,32.007693864852584,40.0,50.0,96.66666666666669
3.325714111328125,29.42300530527152,20.0,60.0,100.0
3.2335717337472096,27.19983928217759,20.0,70.0,3.3333333333333286
3.150714329310826,25.19439277315797,20.0,80.0,3.3333333333333286
3.425714765276228,22.084926918461207,40.0,90.0,6.666666666666671
3.419286455426897,19.356010211471126,60.0,100.0,10.0
3.407142639160156,16.730242849922558,80.0,100.0,13.333333333333329
3.414285932268416,16.816012952263755,100.0,10.0,16.666666666666657
3.527857099260603,17.740144745463322,20.0,20.0,20.0
3.547857012067522,17.14682397725718,20.0,30.0,23.33333333333333
3.5242843627929688,15.477326557609876,20.0,40.0,26.66666666666667
3.451428004673549,12.691910586963656,20.0,50.0,30.0
3.4707140241350447,10.93347136217632,20.0,60.0,33.33333333333334
3.4635707310267856,10.402334930712945,40.0,70.0,36.66666666666667
3.5699986049107144,11.816540178745438,20.0,80.0,3.3333333333333286
3.675713675362723,13.447397625111895,40.0,90.0,6.666666666666671
3.679284232003348,13.631023990475724,20.0,100.0,3.3333333333333286
3.615713936941965,12.817337758734457,40.0,100.0,6.666666666666671
3.445713588169643,13.450928763163477,60.0,100.0,10.0
3.423569815499442,14.158380069385917,80.0,100.0,13.333333333333329
3.330712454659598,15.04349179883086,100.0,30.0,16.666666666666657
3.267854963030134,15.421373148385042,100.0,40.0,20.0
3.0799974714006697,15.552177781388506,60.0,10.0,23.33333333333333
2.986425127301897,15.86134341499549,80.0,20.0,26.66666666666667
3.1328539167131697,15.826853980814889,100.0,10.0,30.0
3.154282706124442,15.658096201993292,100.0,10.0,33.33333333333334
3.142854963030134,17.103989519641086,80.0,10.0,36.66666666666667
3.2428556169782365,20.35244576767614,100.0,10.0,40.0
3.5657130650111606,24.45349450680664,100.0,10.0,43.333333333333336
3.519284929547991,28.2253225668095,100.0,10.0,46.66666666666666
3.7792859758649553,32.701221596922224,100.0,10.0,50.0
4.062857491629464,37.64697981483752,100.0,10.0,53.333333333333336
4.143572126116071,42.677910205145295,100.0,20.0,56.66666666666666
4.175000871930804,47.46218451134448,100.0,30.0,60.0
4.331429617745536,51.39398908271867,20.0,40.0,63.333333333333336
4.447144644601004,54.30852559640893,20.0,50.0,66.66666666666667
4.651430402483259,57.64045124649773,40.0,60.0,70.0
4.8142885480608255,61.10499934572737,60.0,70.0,73.33333333333333
4.827859061104911,63.83132055444752,20.0,80.0,76.66666666666667
4.765715462820871,65.59016819441227,40.0,90.0,80.0
4.931428091866629,65.99666495417738,60.0,100.0,83.33333333333334
5.002855573381696,64.54006267985265,80.0,90.0,86.66666666666667
4.455712454659598,58.96955423630767,100.0,100.0,90.0
4.6121401105608255,54.9762378809736,60.0,80.0,93.33333333333331
4.64928218296596,50.864974978845154,80.0,10.0,96.66666666666669
4.37999507359096,46.314395042712384,100.0,20.0,100.0
4.086423601422991,41.96298417345214,100.0,30.0,100.0
4.157138279506138,36.54847285541924,20.0,40.0,93.33333333333331
3.952852521623884,32.79149833256902,20.0,50.0,96.66666666666669
3.813565935407366,29.630772297874422,20.0,60.0,100.0
3.595708574567522,25.639135959813125,20.0,70.0,100.0
3.437135968889509,22.55993024337811,40.0,80.0,96.66666666666669
3.3364225115094865,21.58845654282826,20.0,90.0,100.0
3.453566414969308,21.248217751011385,40.0,100.0,100.0
3.3299963814871654,20.253683078543027,20.0,100.0,100.0
3.4314259120396207,18.22565618966849,20.0,100.0,100.0
3.556427001953125,17.903455813437475,40.0,100.0,100.0
3.634283883231027,18.48529734123956,20.0,100.0,3.3333333333333286
3.45785631452288,22.45954046374377,40.0,60.0,6.666666666666671
3.6392854963030135,26.845915121159077,20.0,70.0,3.3333333333333286
3.707857404436384,31.471160661231085,20.0,80.0,3.3333333333333286
3.6614281790597096,37.12146061596023,20.0,90.0,3.3333333333333286
3.828570774623326,40.23196605645866,40.0,100.0,6.666666666666671
4.092856270926339,41.48859523735306,60.0,100.0,10.0
4.277857099260602,42.858213504211314,80.0,10.0,13.333333333333329
4.544286455426898,43.09477686334348,100.0,10.0,16.666666666666657
4.675000871930804,41.29501535786732,100.0,10.0,20.0
4.841429574148996,39.82569211239452,100.0,10.0,23.33333333333333
5.029999869210379,39.27104955541488,100.0,10.0,26.66666666666667
5.072142464773996,41.146158016860966,100.0,10.0,30.0
5.2035707746233255,43.2492523839823,100.0,20.0,33.33333333333334
5.168571472167969,44.54739027872669,100.0,30.0,36.66666666666667
5.244999476841518,41.393441318383786,20.0,40.0,40.0
5.162143162318638,38.12222505166658,20.0,50.0,43.333333333333336
5.184999738420759,34.620260937726904,20.0,60.0,46.66666666666666
6.052857535226004,33.11227025613453,40.0,10.0,50.0
6.102143423897879,33.37698180275795,60.0,10.0,53.333333333333336
5.9728578839983255,34.80983939691104,80.0,20.0,56.66666666666666
5.961429050990513,36.59351015013189,100.0,30.0,60.0
5.728572300502232,38.57809149156112,20.0,40.0,63.333333333333336
5.8221435546875,41.489653105133975,40.0,50.0,66.66666666666667
5.837856837681362,43.47774191059957,60.0,10.0,70.0
5.647857666015625,45.32130141991856,80.0,10.0,73.33333333333333
5.378571646554129,46.24158252193799,100.0,20.0,76.66666666666667
5.194999694824219,47.161863623957416,100.0,30.0,80.0
5.106427873883929,46.60503644878135,60.0,10.0,83.33333333333334
4.963570731026786,48.00865686581493,80.0,10.0,86.66666666666667
4.965712411063058,49.76996651831703,100.0,20.0,90.0
5.099998474121094,52.20009436346481,100.0,10.0,93.33333333333331
4.549998692103794,52.16629075172845,100.0,20.0,96.66666666666669
4.7421417236328125,49.54618385388425,20.0,30.0,100.0
4.749998910086496,47.97606888394349,20.0,40.0,100.0
4.957857404436384,47.16690101447692,40.0,50.0,100.0
5.114285060337612,47.57927087855165,60.0,60.0,100.0
5.075714111328125,46.49608892980526,80.0,70.0,100.0
4.847856794084821,45.26571178115979,100.0,80.0,73.33333333333333
4.957141331263951,44.0222061885006,60.0,90.0,76.66666666666667
5.0642852783203125,43.062765972034406,80.0,100.0,80.0
5.134998866489956,42.04126184266299,100.0,30.0,83.33333333333334
5.022141592843192,41.11549596559259,100.0,40.0,86.66666666666667
5.109998430524554,38.1432334109633,60.0,50.0,90.0
5.012141636439732,34.81397036723122,80.0,60.0,93.33333333333331
5.0042844499860495,29.82667251456237,20.0,70.0,96.66666666666669
4.751426696777344,27.18489947245244,20.0,80.0,100.0
4.462855747767857,25.909294587755905,20.0,90.0,86.66666666666667
4.550712585449219,24.718961625709547,20.0,100.0,90.0
4.284997122628348,24.126535878831756,40.0,70.0,93.33333333333331
4.159997122628348,23.254818379985164,20.0,80.0,96.66666666666669
3.989282880510603,22.656583938757137,40.0,90.0,100.0
3.9549974714006697,23.490978900111838,60.0,100.0,10.0
3.830712454659598,26.22434946861233,20.0,100.0,3.3333333333333286
3.7335684640066966,27.95558195011868,40.0,100.0,6.666666666666671
3.774283272879464,29.998155279065852,60.0,100.0,10.0
3.724997384207589,33.46041161671753,80.0,100.0,13.333333333333329
3.6364266531808034,37.08982589435362,100.0,70.0,16.666666666666657
3.610712323869978,40.22009236500379,80.0,80.0,20.0
3.483569553920201,43.906820703380674,100.0,90.0,23.33333333333333
3.387141636439732,44.92754301366202,100.0,100.0,26.66666666666667
3.4249986921037947,45.59801931642386,60.0,10.0,30.0
3.429284232003348,45.08339029864645,80.0,10.0,33.33333333333334
3.456427437918527,43.440822648733175,100.0,10.0,36.66666666666667
3.429285321916853,42.63075179157541,100.0,10.0,40.0
3.472141810825893,41.84711641525252,100.0,20.0,43.333333333333336
3.568569728306361,39.54088441555473,20.0,30.0,46.66666666666666
3.43856920514788,35.56492172574765,20.0,40.0,50.0
3.5242843627929688,33.050711462859944,40.0,50.0,53.333333333333336
3.5764269147600447,30.53798874744072,20.0,60.0,56.66666666666666
3.6478565761021207,25.705809785158525,40.0,70.0,60.0
3.7528555733816966,20.99204604226475,60.0,80.0,63.333333333333336
3.965712411063058,17.985868311543204,80.0,90.0,66.66666666666667
4.064283098493304,16.153252084881878,100.0,100.0,70.0
4.126425606863839,15.128458948370666,100.0,10.0,73.33333333333333
4.060711451939175,15.59840253695776,100.0,10.0,76.66666666666667
4.077854701450893,15.630426115241844,80.0,20.0,80.0
4.6842836652483255,16.53926518169481,20.0,30.0,83.33333333333334
5.146426609584263,16.35323782410595,20.0,40.0,86.66666666666667
5.109284537179129,17.124187799078296,20.0,50.0,90.0
5.490713936941964,19.087518875689764,20.0,60.0,3.3333333333333286
6.028572082519531,20.341289658505477,40.0,70.0,6.666666666666671
6.02642822265625,20.806966128193697,60.0,80.0,10.0
5.894286019461496,20.650329861774072,80.0,90.0,13.333333333333329
6.003571646554129,21.267668219049312,100.0,100.0,16.666666666666657
6.025715419224331,22.28885402626092,100.0,100.0,20.0
6.059286934988839,22.720501622603773,100.0,20.0,23.33333333333333
6.020002092633929,23.16663814192384,80.0,30.0,26.66666666666667
5.927858625139509,23.724157081207064,100.0,40.0,30.0
6.1471437726702005,25.36767745203361,20.0,50.0,33.33333333333334
6.175000871930804,27.280509583830412,40.0,60.0,36.66666666666667
5.8192868913923,26.20020417946596,60.0,70.0,40.0
5.77928706577846,25.36563002960043,80.0,10.0,43.333333333333336
5.820714678083148,24.77920270541984,100.0,10.0,46.66666666666666
5.571428571428571,26.39285301549282,100.0,20.0,50.0
5.220714024135044,28.14476502368276,100.0,30.0,53.333333333333336
5.15142822265625,28.22897257864262,20.0,40.0,56.66666666666666
5.140713282993862,27.86204958554776,20.0,50.0,60.0
5.123570033482143,28.469112230053724,40.0,60.0,63.333333333333336
5.044284275599888,29.47132206615612,60.0,70.0,66.66666666666667
4.989283970424107,28.74804810598832,20.0,80.0,70.0
4.947140284946987,27.270404893986576,40.0,90.0,73.33333333333333
4.912854875837054,25.62600621927165,60.0,100.0,76.66666666666667
4.894998822893415,24.772197056386037,20.0,100.0,80.0
4.765713282993862,24.37365086907904,40.0,100.0,83.33333333333334
4.525712149483817,25.36366479910677,60.0,70.0,86.66666666666667
4.337853567940848,26.79215027131796,80.0,10.0,90.0
4.357139587402344,28.86001838220912,100.0,10.0,93.33333333333331
4.264997209821429,27.019621627345973,100.0,10.0,96.66666666666669
4.267139979771206,25.491177078305373,100.0,20.0,100.0
4.423569815499442,27.219405216941613,100.0,10.0,73.33333333333333
4.487141200474331,30.79281886180444,60.0,10.0,76.66666666666667
4.324284144810268,33.24161505785484,80.0,20.0,80.0
4.324998038155692,35.839272288672284,100.0,10.0,83.33333333333334
4.353570120675223,41.03154661450027,60.0,10.0,86.66666666666667
4.5064272199358255,45.45294577425617,80.0,20.0,90.0
4.596427917480469,49.9065281648975,100.0,30.0,93.33333333333331
4.587141854422433,52.4656390538808,60.0,40.0,96.66666666666669
4.663569859095982,55.720258920921744,80.0,10.0,100.0
4.699999128069196,59.67445505300893,100.0,20.0,56.66666666666666
4.557141985212054,62.11366956138513,100.0,30.0,60.0
4.71428462437221,63.79065141520692,100.0,10.0,63.333333333333336
4.613570077078683,66.54604661263973,60.0,20.0,66.66666666666667
4.5028566632952005,69.37457027264776,80.0,30.0,70.0
4.279998779296875,70.04335297293343,100.0,40.0,73.33333333333333
4.192856924874442,69.18655280604638,60.0,50.0,76.66666666666667
4.378571646554129,67.729024977273,80.0,60.0,80.0
4.335715157645089,65.79413584446837,100.0,10.0,83.33333333333334
4.180714198521206,62.30635312659837,60.0,10.0,86.66666666666667
4.028572082519531,58.82457684518916,80.0,20.0,90.0
4.0257143293108255,55.31964309813548,100.0,30.0,93.33333333333331
4.099285670689175,50.24214225262482,20.0,40.0,96.66666666666669
3.912858145577567,46.3414694939354,20.0,50.0,100.0
3.832857404436384,43.378692425790106,20.0,60.0,100.0
3.765715462820871,41.55586987256802,20.0,70.0,100.0
3.475001743861607,41.12118273820946,40.0,80.0,100.0
3.471430097307478,40.5915018241252,60.0,90.0,93.33333333333331
3.6514293125697534,40.1316802178664,20.0,100.0,96.66666666666669
4.009286063058036,40.74425655990874,20.0,90.0,3.3333333333333286
4.102857317243304,41.92675424358885,20.0,100.0,3.3333333333333286
3.900000435965402,43.83109978555575,40.0,100.0,6.666666666666671
3.870714460100447,45.83652378141122,60.0,100.0,10.0
3.912858145577567,48.72970764860513,80.0,100.0,13.333333333333329
3.837144034249442,52.18435069403285,100.0,90.0,16.666666666666657
3.7564304896763394,55.56787012685463,40.0,100.0,20.0
3.5028588431222096,60.49612725038189,20.0,100.0,3.3333333333333286
3.435001918247768,63.90034172933229,20.0,100.0,3.3333333333333286
3.514288766043527,66.5601842995757,20.0,70.0,3.3333333333333286
3.497145516531808,68.75764415905562,20.0,80.0,3.3333333333333286
3.544287545340402,69.81080879022859,20.0,90.0,3.3333333333333286
3.554287501743861,70.83389493787598,20.0,100.0,3.3333333333333286
3.4635729108537947,71.66880246597442,20.0,100.0,3.3333333333333286
3.099287850516183,71.20586847375746,40.0,90.0,6.666666666666671
2.910001482282366,70.41443597705447,20.0,100.0,3.3333333333333286
2.9528579711914062,68.76589810162643,40.0,100.0,6.666666666666671
3.0171432495117188,66.57321074592639,60.0,100.0,10.0
2.8442862374441966,64.00221831222052,80.0,100.0,13.333333333333329
2.8321424211774557,60.91775459865068,100.0,20.0,16.666666666666657
2.842142377580916,58.57105855124111,100.0,30.0,20.0
3.149999346051897,53.57869849222389,40.0,10.0,23.33333333333333
3.2349984305245534,49.000357729252926,60.0,10.0,26.66666666666667
3.200711931501116,45.963927075948,80.0,10.0,30.0
3.2742843627929688,43.6712902251706,100.0,10.0,33.33333333333334
3.264285496303013,42.006790873988,100.0,20.0,36.66666666666667
3.5457142421177457,41.54468958606884,100.0,10.0,40.0
3.5364281790597096,42.14204792954344,60.0,10.0,43.333333333333336
3.639284406389509,42.68411667959788,80.0,20.0,46.66666666666666
3.855712890625,43.62143008120246,100.0,30.0,50.0
3.950711931501116,43.72065043840978,20.0,40.0,53.333333333333336
3.812140328543527,43.2781269484912,20.0,50.0,56.66666666666666
4.220711844308036,43.53705060768451,40.0,10.0,60.0
4.567140851702009,45.06374324386694,60.0,10.0,63.333333333333336
4.644283839634487,46.80188376175441,80.0,10.0,66.66666666666667
4.474283490862165,51.16500871544601,100.0,20.0,70.0
4.519283839634487,54.59941122809697,100.0,30.0,73.33333333333333
4.505712236676898,56.20654184244374,100.0,40.0,76.66666666666667
4.626426696777344,56.53096563979603,60.0,10.0,80.0
4.635711669921875,56.30117630436532,80.0,10.0,83.33333333333334
4.4342836652483255,54.79577971536919,100.0,10.0,86.66666666666667
4.391427176339286,52.1390522476591,100.0,10.0,90.0
4.385713849748884,50.67148788484906,100.0,20.0,93.33333333333331
4.388570513044085,48.2601829061659,20.0,30.0,96.66666666666669
4.497857230050223,48.994200897990886,40.0,40.0,100.0
4.660714285714286,51.63981044368138,60.0,10.0,100.0
4.660714285714286,51.51535945291754,80.0,20.0,90.0
4.540000915527344,48.469893555291016,20.0,30.0,93.33333333333331
4.609286717006138,43.99352299096648,40.0,40.0,96.66666666666669
4.525715419224331,40.317200182951545,60.0,50.0,100.0
4.621429443359375,36.98811503105357,80.0,60.0,100.0
4.630001613071987,33.67821981955864,100.0,70.0,100.0
4.604286193847656,31.061351835548187,100.0,80.0,73.33333333333333
4.609286717006138,27.930606863841152,100.0,90.0,76.66666666666667
4.951429094587054,26.29729467687237,20.0,100.0,80.0
5.038572038922991,25.14232557648578,40.0,60.0,83.33333333333334
5.092857360839844,23.818190638885987,60.0,70.0,86.66666666666667
5.052144731794085,23.27737452422043,20.0,80.0,90.0
4.850001743861607,22.360226319110616,40.0,90.0,93.33333333333331
4.78857421875,21.081941289281964,60.0,100.0,96.66666666666669
4.744287763323102,21.40076065429964,20.0,100.0,100.0
4.737144470214844,24.16090054371897,20.0,90.0,3.3333333333333286
4.658572605678013,27.65194744920021,20.0,100.0,3.3333333333333286
4.612144470214844,31.378734692354325,20.0,90.0,3.3333333333333286
4.943572998046875,37.44115978281199,20.0,100.0,3.3333333333333286
5.300000871930804,43.800050241964186,20.0,100.0,3.3333333333333286
5.137144906180246,50.10353558838716,40.0,80.0,6.666666666666671
5.191430228097098,56.39238725458144,60.0,90.0,10.0
5.025001525878906,61.168714108801055,80.0,100.0,13.333333333333329
5.181430271693638,65.1689510425367,100.0,100.0,16.666666666666657
5.108572823660714,68.95235418048925,20.0,100.0,3.3333333333333286
5.03571537562779,72.76423494141666,20.0,100.0,3.3333333333333286
5.079286847795759,75.69705799286535,20.0,100.0,3.3333333333333286
5.035714285714286,78.47971879487588,40.0,100.0,6.666666666666671
5.010714939662388,81.40344345372469,20.0,70.0,3.3333333333333286
4.885001046316964,84.0735311995724,40.0,80.0,6.666666666666671
4.927143641880581,86.65566186481325,60.0,90.0,10.0
4.919286455426898,88.18834747707727,20.0,100.0,3.3333333333333286
4.462857927594866,87.29148724114194,40.0,100.0,6.666666666666671
4.0835723876953125,84.68898958571363,60.0,100.0,10.0
4.190000261579241,82.42745099977994,80.0,80.0,13.333333333333329
