Date,Close,High,Low,SMA5,SMA10,SMA20,SMA30,RSI,%K,%D,ATR,ADX,EMA5,EMA10,EMA20,EMA30,Aroon Up 5,Aroon Down 5,Aroon Up 10,Aroon Down 10,Aroon Up 15,Aroon Down 15,Aroon Up 20,Aroon Down 20,Aroon Up 30,Aroon Down 30,Price Change,Class
2021-02-09,202.02000427246094,203.8000030517578,201.0800018310547,201.70599975585938,200.17999877929688,202.8764991760254,205.3306660970052,40.50751753901223,56.334874172475025,60.39063549857672,3.814284188406808,28.444600175345613,201.8362212798042,201.59786925481745,202.89016293619105,204.15898879005474,40.0,100.0,20.0,80.0,100.0,53.333333333333336,100.0,40.0,90.0,26.66666666666667,-0.1399993896484375,1
2021-02-10,202.16000366210938,203.35000610351562,201.17999267578125,202.31000061035155,200.45799865722657,202.54049911499024,205.071332804362,44.74495965898851,70.46294870363909,64.24422419305039,3.7564283098493303,26.826938666806495,201.9441487405726,201.7000755106887,202.82062395770708,204.03002200760665,60.0,100.0,30.0,90.0,100.0,60.0,95.0,44.99999999999999,93.33333333333333,30.0,-0.019989013671875,1
2021-02-11,202.17999267578125,203.10000610351562,200.8800048828125,202.62799987792968,200.39199829101562,202.29849853515626,204.83966573079428,49.86665256074749,70.6480321112648,65.81528499579296,3.640714372907366,24.045770672144204,202.02276338564218,201.78733317706914,202.75961145466655,203.91066527652117,80.0,60.0,40.0,100.0,26.66666666666667,66.66666666666667,100.0,50.0,96.66666666666667,33.33333333333334,-1.3900146484375,1
2021-02-12,203.57000732421875,203.7899932861328,201.64999389648438,202.75800170898438,201.21199951171874,202.0464988708496,204.59366607666016,53.118146553895585,83.51853447849571,74.87650509779986,3.6178577968052457,22.181612112186826,202.53851136516772,202.11145574927815,202.83679201367153,203.88868734411457,100.0,80.0,50.0,100.0,33.33333333333334,73.33333333333333,90.0,55.0,100.0,36.66666666666667,0.1300048828125,0
2021-02-16,203.44000244140625,205.57000732421875,201.8800048828125,202.67400207519532,202.0,201.91999893188478,204.28499959309895,54.47706186070061,80.67146953712717,78.27934537562923,3.6107145036969865,21.220177093606914,202.83900839058057,202.35300969330143,202.89424062583674,203.85973993103661,40.0,100.0,60.0,90.0,40.0,80.0,95.0,60.0,90.0,40.0,1.540008544921875,0
2021-02-17,201.89999389648438,202.19000244140625,199.86000061035156,202.65,202.1779998779297,201.6769989013672,204.08333282470704,54.765485591872434,66.69680576344456,76.96226992635582,3.5428575788225447,18.576756135974474,202.52600355921518,202.2706431847892,202.79955046113653,203.733304703001,60.0,20.0,70.0,100.0,46.666666666666664,86.66666666666667,100.0,65.0,93.33333333333333,43.333333333333336,-1.6200103759765625,1
2021-02-18,203.52000427246094,204.82000732421875,200.64999389648438,202.9220001220703,202.61600036621093,201.4489990234375,203.91866607666014,51.38212874809187,81.39743868447688,76.2552379950162,3.4142870221819197,17.385499699601123,202.85733713029714,202.49779974618406,202.86816510983408,203.71954338490164,80.0,40.0,80.0,100.0,53.333333333333336,93.33333333333333,100.0,70.0,96.66666666666667,46.666666666666664,-0.0399932861328125,1
2021-02-19,203.55999755859375,206.8300018310547,203.32000732421875,203.1980010986328,202.91300048828126,201.36549911499023,203.62866617838543,73.84972637289003,71.6882821778712,73.26084220859754,3.0728585379464284,18.7591684416592,203.0915572730627,202.69092662116765,202.93405391447786,203.709250105785,100.0,60.0,90.0,30.0,60.0,100.0,44.99999999999999,75.0,100.0,50.0,-0.05999755859375,1
2021-02-22,203.6199951171875,204.3000030517578,202.4199981689453,203.20799865722657,202.98300018310547,201.43399887084962,203.3289993286133,73.6502157183358,65.923488982731,73.00306994835968,3.0292870657784596,19.621424833469806,203.2677032211043,202.8598481658985,202.99938164806923,203.70349171942388,20.0,80.0,100.0,40.0,66.66666666666667,100.0,50.0,80.0,100.0,53.333333333333336,-1.4199981689453125,1
2021-02-23,205.0399932861328,205.83999633789062,202.97000122070312,203.5279968261719,203.1009994506836,201.59249877929688,203.16266581217448,67.69782348337068,80.99778245368503,72.86985120476241,2.8550011771065846,21.59248102195657,203.85846657611384,203.2562381877593,203.1937256135991,203.78971762695352,20.0,100.0,10.0,50.0,6.666666666666671,93.33333333333333,5.0,85.0,96.66666666666667,56.666666666666664,-5.9900054931640625,1
