col1,col2,col3
21.27763009436675,135.2236838642279,73.33333333333333
22.884608784002324,135.23441389812598,80.0
24.197280237156388,135.2276778326219,86.66666666666667
25.36841030521403,135.23685959291646,93.33333333333331
26.66155149707705,135.10480429281904,100.0
27.786991466628784,134.82965539250108,100.0
30.18955040975649,134.49935547775053,66.66666666666667
32.83950761674273,134.20068706739164,73.33333333333333
35.83417206320471,133.67161048239865,80.0
39.6730721711689,133.167635651944,86.66666666666667
44.02467403636514,132.66327196305224,93.33333333333331
49.072239984863096,131.91015750503402,100.0
53.66346172106522,131.2230507070467,93.33333333333331
56.83595009611977,131.00156362372286,100.0
60.64031084643343,130.62210808326216,100.0
63.63199708161365,130.06971385586422,100.0
66.6285729497639,129.42844181699672,93.33333333333331
67.14155058453244,128.9117680332515,100.0
67.56459812067887,128.1019765866128,100.0
67.01806741739976,127.6495907641146,100.0
66.3903635082131,127.15477867332876,93.33333333333331
67.2932378218363,126.81963160307998,100.0
67.31779262341162,126.4461069047714,66.66666666666667
63.34422826180175,126.28764825696484,73.33333333333333
58.36537216679041,126.24134834972998,80.0
52.564874556795175,126.1457776262784,86.66666666666667
47.2551002520304,125.78346931356992,93.33333333333331
44.74638462601426,125.4096969619699,100.0
41.61314704072846,125.27939389278788,33.33333333333334
37.41736728659502,125.10265886199689,40.0
32.67084864543789,124.77926127979649,46.66666666666666
27.859529419565547,124.5089861222542,53.333333333333336
23.07350072941713,124.29614824884894,60.0
18.9973461421472,124.10865477406182,66.66666666666667
15.314981217794536,123.83712875805004,73.33333333333333
11.631319666944984,123.72828183984544,80.0
8.924866086644249,123.68129591469416,86.66666666666667
8.558671356647244,123.82443821218992,6.666666666666671
8.60114026913088,123.97834536524044,6.666666666666671
9.648343173155268,124.23135544012034,6.666666666666671
11.795717982201923,124.62675190271592,6.666666666666671
13.609033100055177,125.1669614573794,6.666666666666671
15.559707341229934,125.55877075001068,13.333333333333329
18.6702341743359,126.1311076484475,6.666666666666671
23.35846093419253,126.51168126979265,13.333333333333329
28.7605353635104,127.02705667174148,6.666666666666671
33.908617597615006,127.48724680015232,13.333333333333329
39.0142352138164,127.96161773807094,6.666666666666671
44.2342628781857,128.2937714717665,13.333333333333329
48.83154691362613,128.62965718326544,20.0
52.54742327533695,128.84322784508095,26.66666666666667
56.31287760082632,129.19656845663826,33.33333333333334
60.565726890018354,129.55291895754567,40.0
63.52550536768496,129.86498866284265,46.66666666666666
63.13737430577187,130.10466693175957,53.333333333333336
61.66997896455427,130.32243007987438,60.0
59.49759134216573,130.39582212077715,66.66666666666667
56.30365739074806,130.5341557443485,73.33333333333333
53.7534778233832,130.36098430755965,80.0
50.48331360237047,130.21511474600842,86.66666666666667
47.55939683351976,130.1844625361475,93.33333333333331
44.244440646970254,130.18611054761328,100.0
41.02166218116552,129.9708775106138,73.33333333333333
39.36593817959854,129.70888564941998,80.0
38.04598973657026,129.26121539094558,86.66666666666667
36.634105147004114,128.98436286383318,93.33333333333331
34.642043726513926,128.88537151444024,100.0
33.02552908942942,128.71663765177095,100.0
33.03113912483779,128.46717705966452,100.0
34.56249255874251,128.2234883746156,100.0
35.7699947720613,128.16455348325937,93.33333333333331
37.82607315927175,127.98813069757657,100.0
36.7318160017217,127.9308318444504,80.0
35.4727890868177,127.8643266626071,86.66666666666667
33.78668365887034,127.79888613431768,93.33333333333331
33.64265919350246,127.63637727270344,100.0
32.46726738972664,127.44112716545494,73.33333333333333
29.69078606502717,127.23718339860604,80.0
26.941799325727708,127.09671979602462,86.66666666666667
24.46522069594513,126.867254061799,93.33333333333331
23.06590428436697,126.80420537327316,100.0
20.87579166884148,126.7458696411832,80.0
19.2943464936555,126.74549081683394,86.66666666666667
17.95147215528475,126.77029768371033,93.33333333333331
15.811803883772305,126.7276978725259,100.0
13.338763175834746,126.76784629843526,6.666666666666671
14.128547019839615,127.00733980999034,6.666666666666671
14.930214735307436,127.17718881512958,13.333333333333329
15.292993995460677,127.36898269134603,20.0
16.28970873689897,127.65420918133228,6.666666666666671
18.44623851443682,127.8352283769797,13.333333333333329
21.02699475878893,128.12327835599766,6.666666666666671
23.79749231030312,128.5011310896455,6.666666666666671
27.38976518196342,128.83654179020013,13.333333333333329
30.44399592876379,129.13160384645235,20.0
33.85649849901716,129.3882746054136,26.66666666666667
36.55778890157158,129.73612777792223,6.666666666666671
38.109987191497744,130.1615390071566,6.666666666666671
42.65280694997926,130.60014982694435,6.666666666666671
47.33484114157536,131.0304630169777,6.666666666666671
49.93363228528633,131.60656261032543,6.666666666666671
53.19376407751169,132.27839755626965,6.666666666666671
58.090078583353865,133.07140463807283,6.666666666666671
59.53640832706781,133.72744340291743,13.333333333333329
60.76462292481401,134.46180193242932,6.666666666666671
63.13906198900721,135.10942761420807,13.333333333333329
64.94678237376522,135.78881934165585,6.666666666666671
66.10614886496998,136.6508306032577,6.666666666666671
67.08870129292936,137.41400254675972,13.333333333333329
67.57634020839984,137.99309911726868,20.0
66.04513544124492,138.2806409128154,26.66666666666667
64.52172531453031,138.78834110531017,33.33333333333334
62.08515988376213,139.21489934990203,40.0
60.16995416690994,139.70426087905406,46.66666666666666
57.94936528502608,140.27559872934694,53.333333333333336
